,TIME_PERIOD,PRO_COM,POP_AL_KMQ,RESULT,OBS_VALUE,MORTI
131662,2027,39005,29.734545,F,0,0
131663,2027,39006,293.511668,F,0,0
131664,2027,39007,351.677259,F,0,0
131665,2027,39008,160.355201,F,0,0
131666,2027,39009,209.111787,F,0,0
131667,2027,39010,272.213522,F,0,0
131668,2027,39011,334.017662,F,0,0
131669,2027,39012,274.553037,F,0,0
131670,2027,39013,291.715819,F,0,0
131671,2027,39014,239.170915,F,0,0
131672,2027,39015,131.320001,F,0,0
131673,2027,39016,264.185286,F,0,0
131674,2027,39017,299.81275,F,0,0
131675,2027,39018,170.134648,F,0,0
131676,2027,40001,23.897288,F,0,0
131677,2027,40003,193.91022,F,0,0
131678,2027,40004,96.253076,F,0,0
131679,2027,40005,167.0077,F,0,0
131680,2027,40007,383.746898,F,0,0
131681,2027,40008,575.948514,F,0,0
131682,2027,40009,30.696436,F,0,0
131683,2027,40011,40.004824,F,0,0
131684,2027,40012,515.059808,F,0,0
131685,2027,40013,538.168111,F,0,0
131686,2027,40014,40.061018,F,0,0
131687,2027,40015,1399.233085,F,0,0
131688,2027,40016,666.633631,F,0,0
131689,2027,40018,307.38887,F,0,0
131690,2027,40019,126.078847,F,0,0
131691,2027,40020,68.780555,F,0,0
131692,2027,40022,42.693559,F,0,0
131693,2027,40028,182.670599,F,0,0
131694,2027,40031,12.153733,F,0,0
131695,2027,40032,69.122558,F,0,0
131696,2027,40033,6.899596,F,0,0
131697,2027,40036,35.503778,F,0,0
131698,2027,40037,67.635625,F,0,0
131699,2027,40041,714.84224,F,0,0
131700,2027,40043,26.930856,F,0,0
131701,2027,40044,32.863971,F,0,0
131702,2027,40045,774.48845,F,0,0
131703,2027,40046,33.629779,F,0,0
131704,2027,40049,17.669123,F,0,0
131705,2027,40050,14.684126,F,0,0
131706,2027,41001,82.115672,F,0,0
131707,2027,41002,16.244992,F,0,0
131708,2027,41005,60.294393,F,0,0
131709,2027,41006,9.08905,F,0,0
131710,2027,41007,35.141236,F,0,0
131711,2027,41008,23.436646,F,0,0
131712,2027,41009,59.020903,F,0,0
131713,2027,41010,344.353508,F,0,0
131714,2027,41013,497.913274,F,0,0
131715,2027,41014,188.731917,F,0,0
131716,2027,41015,84.536351,F,0,0
131717,2027,41016,53.039028,F,0,0
131718,2027,41017,28.744225,F,0,0
131719,2027,41018,33.181701,F,0,0
131720,2027,41019,1094.313035,F,0,0
131721,2027,41020,277.078804,F,0,0
131722,2027,41021,22.572782,F,0,0
131723,2027,41022,95.042726,F,0,0
131724,2027,41023,47.162396,F,0,0
131725,2027,41025,19.472359,F,0,0
131726,2027,41026,75.579936,F,0,0
131727,2027,41027,75.16158,F,0,0
131728,2027,41028,122.320341,F,0,0
131729,2027,41029,589.671746,F,0,0
131730,2027,41030,149.176024,F,0,0
131731,2027,41031,31.367388,F,0,0
131732,2027,41034,62.861479,F,0,0
131733,2027,41035,47.230034,F,0,0
131734,2027,41036,360.263291,F,0,0
131735,2027,41038,155.285262,F,0,0
131736,2027,41041,29.54023,F,0,0
131737,2027,41043,50.891762,F,0,0
131738,2027,41044,622.628771,F,0,0
131739,2027,41045,248.507271,F,0,0
131740,2027,41047,51.452216,F,0,0
131741,2027,41048,45.227076,F,0,0
131742,2027,41049,37.367083,F,0,0
131743,2027,41051,112.092159,F,0,0
131744,2027,41054,110.111813,F,0,0
131745,2027,41057,57.680284,F,0,0
131746,2027,41058,74.166134,F,0,0
131747,2027,41061,26.188226,F,0,0
131748,2027,41064,66.174989,F,0,0
131749,2027,41065,189.330994,F,0,0
131750,2027,41066,89.304024,F,0,0
131751,2027,41067,61.049026,F,0,0
131752,2027,41068,379.735634,F,0,0
131753,2027,41069,268.412183,F,0,0
131754,2027,41070,74.16987,F,0,0
131755,2027,41071,55.752273,F,0,0
131756,2027,42001,211.830919,F,0,0
131757,2027,42002,795.462174,F,0,0
131758,2027,42003,33.273306,F,0,0
131759,2027,42004,114.054318,F,0,0
131760,2027,42005,70.458165,F,0,0
131761,2027,42006,351.827875,F,0,0
131762,2027,42007,209.475596,F,0,0
131763,2027,42008,814.74844,F,0,0
131764,2027,42010,551.329831,F,0,0
131765,2027,42011,97.111773,F,0,0
131766,2027,42012,233.645165,F,0,0
131767,2027,42013,199.07881,F,0,0
131768,2027,42014,805.306215,F,0,0
131769,2027,42015,96.471701,F,0,0
131770,2027,42016,158.669338,F,0,0
131771,2027,42017,105.105425,F,0,0
131772,2027,42018,998.931645,F,0,0
131773,2027,42019,123.915929,F,0,0
131774,2027,42020,22.527726,F,0,0
131775,2027,42021,361.706543,F,0,0
131776,2027,42022,730.135846,F,0,0
131777,2027,42023,275.960581,F,0,0
131778,2027,42024,133.42494,F,0,0
131779,2027,42025,220.329505,F,0,0
131780,2027,42026,76.152124,F,0,0
131781,2027,42027,439.74613,F,0,0
131782,2027,42029,218.762187,F,0,0
131783,2027,42030,306.00176,F,0,0
131784,2027,42031,92.083965,F,0,0
131785,2027,42032,343.260703,F,0,0
131786,2027,42033,199.426179,F,0,0
131787,2027,42034,325.957932,F,0,0
131788,2027,42035,132.291537,F,0,0
131789,2027,42036,102.144161,F,0,0
131790,2027,42037,52.009669,F,0,0
131791,2027,42038,183.243139,F,0,0
131792,2027,42040,189.345212,F,0,0
131793,2027,42041,78.168036,F,0,0
131794,2027,42042,89.400502,F,0,0
131795,2027,42043,213.978312,F,0,0
131796,2027,42044,49.65477,F,0,0
131797,2027,42045,371.737666,F,0,0
131798,2027,42046,145.296011,F,0,0
131799,2027,42047,50.736829,F,0,0
131800,2027,42048,243.224461,F,0,0
131801,2027,42049,78.846685,F,0,0
131802,2027,42050,193.245822,F,0,0
131803,2027,43002,37.839908,F,0,0
131804,2027,43003,180.617673,F,0,0
131805,2027,43004,114.422748,F,0,0
131806,2027,43005,5.760747,F,0,0
131807,2027,43006,55.403842,F,0,0
131808,2027,43007,46.072553,F,0,0
131809,2027,43008,53.033228,F,0,0
131810,2027,43009,95.437082,F,0,0
131811,2027,43010,2.999727,F,0,0
131812,2027,43011,15.445807,F,0,0
131813,2027,43012,63.651804,F,0,0
131814,2027,43013,908.223642,F,0,0
131815,2027,43014,100.190201,F,0,0
131816,2027,43015,236.103692,F,0,0
131817,2027,43016,39.533282,F,0,0
131818,2027,43017,7.185141,F,0,0
131819,2027,43019,16.151274,F,0,0
131820,2027,43020,21.787851,F,0,0
131821,2027,43021,32.038302,F,0,0
131822,2027,43022,65.933459,F,0,0
131823,2027,43023,438.632043,F,0,0
131824,2027,43024,111.861899,F,0,0
131825,2027,43025,146.078706,F,0,0
131826,2027,43026,200.19846,F,0,0
131827,2027,43027,2.59687,F,0,0
131828,2027,43028,337.966624,F,0,0
131829,2027,43029,96.755566,F,0,0
131830,2027,43030,102.688888,F,0,0
131831,2027,43031,369.96741,F,0,0
131832,2027,43032,36.389432,F,0,0
131833,2027,43033,229.9655,F,0,0
131834,2027,43034,30.028755,F,0,0
131835,2027,43035,32.581409,F,0,0
131836,2027,43036,116.004832,F,0,0
131837,2027,43038,16.257141,F,0,0
131838,2027,43039,48.477807,F,0,0
131839,2027,43040,15.885441,F,0,0
131840,2027,43041,156.749007,F,0,0
131841,2027,43042,728.243719,F,0,0
131842,2027,43043,317.833015,F,0,0
131843,2027,43044,199.134978,F,0,0
131844,2027,43045,79.552383,F,0,0
131845,2027,43046,39.067156,F,0,0
131846,2027,43047,60.678069,F,0,0
131847,2027,43048,45.13634,F,0,0
131848,2027,43049,48.063908,F,0,0
131849,2027,43050,10.179373,F,0,0
131850,2027,43051,22.97672,F,0,0
131851,2027,43052,10.720157,F,0,0
131852,2027,43053,184.581063,F,0,0
131853,2027,43054,97.075338,F,0,0
131854,2027,43055,103.747053,F,0,0
131855,2027,43056,6.329709,F,0,0
131856,2027,43057,9.221693,F,0,0
131857,2027,43058,17.937699,F,0,0
131858,2027,44001,17.508313,F,0,0
131859,2027,44002,170.627869,F,0,0
131860,2027,44005,70.534571,F,0,0
131861,2027,44006,10.045203,F,0,0
131862,2027,44007,286.526478,F,0,0
131863,2027,44010,45.372377,F,0,0
131864,2027,44011,765.018859,F,0,0
131865,2027,44012,65.136924,F,0,0
131866,2027,44013,160.473753,F,0,0
131867,2027,44014,616.760115,F,0,0
131868,2027,44015,53.276564,F,0,0
131869,2027,44016,57.063041,F,0,0
131870,2027,44017,307.12573,F,0,0
131871,2027,44020,586.057657,F,0,0
131872,2027,44021,31.742608,F,0,0
131873,2027,44023,879.924849,F,0,0
131874,2027,44027,267.601498,F,0,0
131875,2027,44029,96.877968,F,0,0
131876,2027,44031,284.318426,F,0,0
131877,2027,44032,54.135569,F,0,0
131878,2027,44034,37.542004,F,0,0
131879,2027,44036,68.315407,F,0,0
131880,2027,44038,8.067861,F,0,0
131881,2027,44044,7.75897,F,0,0
131882,2027,44045,495.440672,F,0,0
131883,2027,44054,92.666389,F,0,0
131884,2027,44056,12.049426,F,0,0
131885,2027,44063,56.127511,F,0,0
131886,2027,44064,30.347062,F,0,0
131887,2027,44065,28.501347,F,0,0
131888,2027,44066,1846.002246,F,0,0
131889,2027,44071,570.320448,F,0,0
131890,2027,44073,62.198771,F,0,0
131891,2027,45001,180.671274,F,0,0
131892,2027,45002,22.66853,F,0,0
131893,2027,45003,836.273368,F,0,0
131894,2027,45004,21.953633,F,0,0
131895,2027,45005,11.721805,F,0,0
131896,2027,45006,44.3844,F,0,0
131897,2027,45007,38.136496,F,0,0
131898,2027,45008,94.886227,F,0,0
131899,2027,45009,84.917301,F,0,0
131900,2027,45010,701.456331,F,0,0
131901,2027,45011,602.725461,F,0,0
131902,2027,45012,36.940986,F,0,0
131903,2027,45013,122.781169,F,0,0
131904,2027,45014,37.613182,F,0,0
131905,2027,45015,42.564009,F,0,0
131906,2027,45016,161.291423,F,0,0
131907,2027,45017,12.11647,F,0,0
131908,2027,46001,562.917844,F,0,0
131909,2027,46002,33.757016,F,0,0
131910,2027,46003,142.347523,F,0,0
131911,2027,46004,92.350989,F,0,0
131912,2027,46005,375.857374,F,0,0
131913,2027,46006,73.381221,F,0,0
131914,2027,46007,298.659796,F,0,0
131915,2027,46008,20.763257,F,0,0
131916,2027,46009,198.472746,F,0,0
131917,2027,46010,35.053879,F,0,0
131918,2027,46011,95.956963,F,0,0
131919,2027,46013,725.614203,F,0,0
131920,2027,46014,27.89625,F,0,0
131921,2027,46015,116.171932,F,0,0
131922,2027,46017,479.125406,F,0,0
131923,2027,46018,319.522431,F,0,0
131924,2027,46019,30.67142,F,0,0
131925,2027,46020,31.152549,F,0,0
131926,2027,46021,281.637876,F,0,0
131927,2027,46022,46.08419,F,0,0
131928,2027,46023,76.064759,F,0,0
131929,2027,46024,538.060258,F,0,0
131930,2027,46025,77.066198,F,0,0
131931,2027,46026,494.426867,F,0,0
131932,2027,46027,50.044539,F,0,0
131933,2027,46028,313.699557,F,0,0
131934,2027,46030,35.863184,F,0,0
131935,2027,46031,18.996002,F,0,0
131936,2027,46033,1852.28304,F,0,0
131937,2027,46034,40.384873,F,0,0
131938,2027,46035,33.572962,F,0,0
131939,2027,46036,16.405426,F,0,0
131940,2027,46037,12.276383,F,0,0
131941,2027,47002,1534.488803,F,0,0
131942,2027,47003,544.378183,F,0,0
131943,2027,47005,329.981977,F,0,0
131944,2027,47006,252.314889,F,0,0
131945,2027,47007,76.151923,F,0,0
131946,2027,47008,483.7652,F,0,0
131947,2027,47009,637.919347,F,0,0
131948,2027,47010,327.393648,F,0,0
131949,2027,47011,1208.096571,F,0,0
131950,2027,47012,243.792394,F,0,0
131951,2027,47013,723.387122,F,0,0
131952,2027,47014,375.848512,F,0,0
131953,2027,47016,298.992294,F,0,0
131954,2027,47017,586.965275,F,0,0
131955,2027,47018,18.177275,F,0,0
131956,2027,47020,281.281257,F,0,0
131957,2027,47021,720.764331,F,0,0
131958,2027,47022,628.456372,F,0,0
131959,2027,47023,24.389333,F,0,0
131960,2027,47024,55.61675,F,0,0
131961,2027,48001,336.65726,F,0,0
131962,2027,48002,82.047628,F,0,0
131963,2027,48004,124.936203,F,0,0
131964,2027,48005,234.229168,F,0,0
131965,2027,48006,1654.065489,F,0,0
131966,2027,48008,312.882525,F,0,0
131967,2027,48010,261.561744,F,0,0
131968,2027,48011,216.266537,F,0,0
131969,2027,48012,208.130466,F,0,0
131970,2027,48013,90.553755,F,0,0
131971,2027,48014,791.248542,F,0,0
131972,2027,48015,327.283328,F,0,0
131973,2027,48017,3535.46214,F,0,0
131974,2027,48018,16.274494,F,0,0
131975,2027,48019,350.541531,F,0,0
131976,2027,48020,58.35538,F,0,0
131977,2027,48021,79.002541,F,0,0
131978,2027,48022,292.520707,F,0,0
131979,2027,48024,463.157649,F,0,0
131980,2027,48025,30.933486,F,0,0
131981,2027,48026,18.435274,F,0,0
131982,2027,48027,32.818339,F,0,0
131983,2027,48028,580.875673,F,0,0
131984,2027,48030,105.459807,F,0,0
131985,2027,48031,10.018084,F,0,0
131986,2027,48032,144.775332,F,0,0
131987,2027,48033,175.937775,F,0,0
131988,2027,48035,136.100166,F,0,0
131989,2027,48036,157.303039,F,0,0
131990,2027,48037,154.09899,F,0,0
131991,2027,48038,151.287656,F,0,0
131992,2027,48039,11.361025,F,0,0
131993,2027,48041,824.427941,F,0,0
131994,2027,48043,1005.982258,F,0,0
131995,2027,48044,1014.037906,F,0,0
131996,2027,48046,93.113761,F,0,0
131997,2027,48049,58.137232,F,0,0
131998,2027,48050,269.208339,F,0,0
131999,2027,48052,236.902343,F,0,0
132000,2027,48053,103.203612,F,0,0
132001,2027,48054,97.381426,F,0,0
132002,2027,49001,48.374118,F,0,0
132003,2027,49002,147.713095,F,0,0
132004,2027,49003,83.37008,F,0,0
132005,2027,49004,100.124366,F,0,0
132006,2027,49005,18.487247,F,0,0
132007,2027,49006,60.661209,F,0,0
132008,2027,49007,658.170014,F,0,0
132009,2027,49008,152.0333,F,0,0
132010,2027,49009,1457.58505,F,0,0
132011,2027,49010,45.277639,F,0,0
132012,2027,49011,319.552081,F,0,0
132013,2027,49012,247.551218,F,0,0
132014,2027,49013,275.360037,F,0,0
132015,2027,49014,243.967101,F,0,0
132016,2027,49017,249.074299,F,0,0
132017,2027,49018,191.491664,F,0,0
132018,2027,49019,19.21718,F,0,0
132019,2027,49020,31.370087,F,0,0
132020,2027,49021,93.292466,F,0,0
132021,2027,50001,295.08408,F,0,0
132022,2027,50002,240.601765,F,0,0
132023,2027,50003,250.706032,F,0,0
132024,2027,50004,863.29051,F,0,0
132025,2027,50005,278.723872,F,0,0
132026,2027,50006,74.727173,F,0,0
132027,2027,50008,569.345127,F,0,0
132028,2027,50009,281.589136,F,0,0
132029,2027,50010,41.427493,F,0,0
132030,2027,50011,23.040646,F,0,0
132031,2027,50012,20.873762,F,0,0
132032,2027,50014,85.115511,F,0,0
132033,2027,50015,50.190385,F,0,0
132034,2027,50016,17.505037,F,0,0
132035,2027,50019,10.842228,F,0,0
132036,2027,50020,108.774942,F,0,0
132037,2027,50021,8.116312,F,0,0
132038,2027,50022,374.368237,F,0,0
132039,2027,50023,54.896832,F,0,0
132040,2027,50024,62.394764,F,0,0
132041,2027,50025,50.217859,F,0,0
132042,2027,50026,482.955435,F,0,0
132043,2027,50027,23.011419,F,0,0
132044,2027,50028,786.710121,F,0,0
132045,2027,50029,649.359395,F,0,0
132046,2027,50030,27.883027,F,0,0
132047,2027,50031,335.348411,F,0,0
132048,2027,50032,271.303585,F,0,0
132049,2027,50033,889.954433,F,0,0
132050,2027,50034,23.836077,F,0,0
132051,2027,50035,352.200993,F,0,0
132052,2027,50036,100.478016,F,0,0
132053,2027,50037,175.370203,F,0,0
132054,2027,50038,318.480583,F,0,0
132055,2027,50039,37.243041,F,0,0
132056,2027,50040,148.910659,F,0,0
132057,2027,50041,116.537719,F,0,0
132058,2027,51001,41.330836,F,0,0
132059,2027,51002,250.755158,F,0,0
132060,2027,51003,8.137025,F,0,0
132061,2027,51004,137.899466,F,0,0
132062,2027,51005,75.360967,F,0,0
132063,2027,51006,109.723043,F,0,0
132064,2027,51007,19.780491,F,0,0
132065,2027,51008,51.705505,F,0,0
132066,2027,51010,29.734563,F,0,0
132067,2027,51011,82.316163,F,0,0
132068,2027,51012,115.081377,F,0,0
132069,2027,51013,156.288762,F,0,0
132070,2027,51014,58.548638,F,0,0
132071,2027,51015,18.461436,F,0,0
132072,2027,51016,86.438211,F,0,0
132073,2027,51017,60.787347,F,0,0
132074,2027,51018,220.608789,F,0,0
132075,2027,51020,68.079209,F,0,0
132076,2027,51021,76.606522,F,0,0
132077,2027,51022,146.531896,F,0,0
132078,2027,51023,19.118837,F,0,0
132079,2027,51024,58.505973,F,0,0
132080,2027,51025,95.093763,F,0,0
132081,2027,51026,424.83764,F,0,0
132082,2027,51027,22.616083,F,0,0
132083,2027,51030,19.085547,F,0,0
132084,2027,51031,59.166661,F,0,0
132085,2027,51033,769.38139,F,0,0
132086,2027,51034,166.142138,F,0,0
132087,2027,51035,14.844877,F,0,0
132088,2027,51037,82.230884,F,0,0
132089,2027,51038,15.963451,F,0,0
132090,2027,51039,141.199936,F,0,0
132091,2027,51040,174.242289,F,0,0
132092,2027,51041,38.914531,F,0,0
132093,2027,51042,89.259638,F,0,0
132094,2027,52001,103.486328,F,0,0
132095,2027,52002,31.329457,F,0,0
132096,2027,52003,45.709985,F,0,0
132097,2027,52004,24.713508,F,0,0
132098,2027,52005,26.119321,F,0,0
132099,2027,52006,49.975382,F,0,0
132100,2027,52007,14.702682,F,0,0
132101,2027,52008,45.532051,F,0,0
132102,2027,52009,194.084472,F,0,0
132103,2027,52010,12.022601,F,0,0
132104,2027,52011,139.158676,F,0,0
132105,2027,52012,234.74765,F,0,0
132106,2027,52013,19.281023,F,0,0
132107,2027,52015,78.72408,F,0,0
132108,2027,52016,99.685515,F,0,0
132109,2027,52017,85.294634,F,0,0
132110,2027,52018,14.657481,F,0,0
132111,2027,52019,21.627101,F,0,0
132112,2027,52020,55.280835,F,0,0
132113,2027,52021,15.69179,F,0,0
132114,2027,52022,397.522672,F,0,0
132115,2027,52023,17.857387,F,0,0
132116,2027,52024,8.849332,F,0,0
132117,2027,52025,7.168383,F,0,0
132118,2027,52026,61.611066,F,0,0
132119,2027,52027,15.421615,F,0,0
132120,2027,52028,53.778417,F,0,0
132121,2027,52030,60.613092,F,0,0
132122,2027,52031,53.215815,F,0,0
132123,2027,52032,447.149978,F,0,0
132124,2027,52033,153.592337,F,0,0
132125,2027,52034,68.617086,F,0,0
132126,2027,52035,119.251273,F,0,0
132127,2027,52036,17.779738,F,0,0
132128,2027,52037,17.941736,F,0,0
132129,2027,53001,45.917552,F,0,0
132130,2027,53002,14.348051,F,0,0
132131,2027,53003,19.801853,F,0,0
132132,2027,53004,70.710067,F,0,0
132133,2027,53005,19.647895,F,0,0
132134,2027,53006,33.572617,F,0,0
132135,2027,53007,15.004466,F,0,0
132136,2027,53008,15.220321,F,0,0
132137,2027,53009,359.219809,F,0,0
132138,2027,53010,50.718605,F,0,0
132139,2027,53011,171.638902,F,0,0
132140,2027,53012,53.194606,F,0,0
132141,2027,53013,13.025873,F,0,0
132142,2027,53014,18.566528,F,0,0
132143,2027,53015,28.880607,F,0,0
132144,2027,53016,193.396476,F,0,0
132145,2027,53017,10.92372,F,0,0
132146,2027,53018,61.796116,F,0,0
132147,2027,53019,34.651115,F,0,0
132148,2027,53020,7.352317,F,0,0
132149,2027,53021,30.633104,F,0,0
132150,2027,53022,39.242757,F,0,0
132151,2027,53023,15.667484,F,0,0
132152,2027,53024,41.994543,F,0,0
132153,2027,53025,20.170509,F,0,0
132154,2027,53026,17.220588,F,0,0
132155,2027,53027,12.396231,F,0,0
132156,2027,53028,12.491841,F,0,0
132157,2027,54001,146.734375,F,0,0
132158,2027,54002,772.533588,F,0,0
132159,2027,54003,93.777662,F,0,0
132160,2027,54004,84.43314,F,0,0
132161,2027,54005,46.541912,F,0,0
132162,2027,54006,126.640922,F,0,0
132163,2027,54007,16.302307,F,0,0
132164,2027,54008,134.439028,F,0,0
132165,2027,54009,73.919044,F,0,0
132166,2027,54010,12.810467,F,0,0
132167,2027,54011,144.504985,F,0,0
132168,2027,54012,66.593235,F,0,0
132169,2027,54013,97.779001,F,0,0
132170,2027,54014,59.175751,F,0,0
132171,2027,54015,339.322704,F,0,0
132172,2027,54016,25.109779,F,0,0
132173,2027,54017,213.871821,F,0,0
132174,2027,54018,208.962138,F,0,0
132175,2027,54019,72.195331,F,0,0
132176,2027,54020,108.847207,F,0,0
132177,2027,54021,81.75361,F,0,0
132178,2027,54022,58.091398,F,0,0
132179,2027,54023,114.448661,F,0,0
132180,2027,54024,57.64523,F,0,0
132181,2027,54025,16.940529,F,0,0
132182,2027,54026,113.155132,F,0,0
132183,2027,54027,111.00848,F,0,0
132184,2027,54028,45.620228,F,0,0
132185,2027,54029,44.383097,F,0,0
132186,2027,54030,75.540588,F,0,0
132187,2027,54031,8.670488,F,0,0
132188,2027,54032,14.614965,F,0,0
132189,2027,54033,30.081692,F,0,0
132190,2027,54034,35.033468,F,0,0
132191,2027,54035,16.173925,F,0,0
132192,2027,54036,55.424765,F,0,0
132193,2027,54037,67.022387,F,0,0
132194,2027,54038,70.144593,F,0,0
132195,2027,54039,360.405362,F,0,0
132196,2027,54040,33.783477,F,0,0
132197,2027,54041,14.343187,F,0,0
132198,2027,54042,2.095082,F,0,0
132199,2027,54043,8.363834,F,0,0
132200,2027,54044,138.286819,F,0,0
132201,2027,54045,10.440723,F,0,0
132202,2027,54046,19.423287,F,0,0
132203,2027,54047,11.883077,F,0,0
132204,2027,54048,10.997435,F,0,0
132205,2027,54049,86.839262,F,0,0
132206,2027,54050,133.183441,F,0,0
132207,2027,54051,103.358854,F,0,0
132208,2027,54052,69.466507,F,0,0
132209,2027,54053,174.917588,F,0,0
132210,2027,54054,111.357417,F,0,0
132211,2027,54055,67.62137,F,0,0
132212,2027,54056,80.824135,F,0,0
132213,2027,54057,34.928669,F,0,0
132214,2027,54058,9.221145,F,0,0
132215,2027,54059,31.744858,F,0,0
132216,2027,55001,53.317354,F,0,0
132217,2027,55002,20.420663,F,0,0
132218,2027,55003,55.659714,F,0,0
132219,2027,55004,86.598514,F,0,0
132220,2027,55005,60.757458,F,0,0
132221,2027,55006,185.121766,F,0,0
132222,2027,55007,37.072417,F,0,0
132223,2027,55008,36.430031,F,0,0
132224,2027,55009,47.504247,F,0,0
132225,2027,55010,101.046705,F,0,0
132226,2027,55011,74.645225,F,0,0
132227,2027,55012,25.694787,F,0,0
132228,2027,55013,24.172569,F,0,0
132229,2027,55014,122.082966,F,0,0
132230,2027,55015,44.057002,F,0,0
132231,2027,55016,46.798996,F,0,0
132232,2027,55017,76.80836,F,0,0
132233,2027,55018,29.969198,F,0,0
132234,2027,55019,124.418801,F,0,0
132235,2027,55020,21.504534,F,0,0
132236,2027,55021,56.312194,F,0,0
132237,2027,55022,89.750039,F,0,0
132238,2027,55023,68.247955,F,0,0
132239,2027,55024,61.908323,F,0,0
132240,2027,55025,12.222164,F,0,0
132241,2027,55026,102.166285,F,0,0
132242,2027,55027,11.24296,F,0,0
132243,2027,55028,135.259308,F,0,0
132244,2027,55029,165.9043,F,0,0
132245,2027,55030,12.693868,F,0,0
132246,2027,55031,64.829936,F,0,0
132247,2027,55032,500.456394,F,0,0
132248,2027,55033,45.131733,F,0,0
132249,2027,56001,39.702984,F,0,0
132250,2027,56002,36.167275,F,0,0
132251,2027,56003,45.35191,F,0,0
132252,2027,56004,26.222264,F,0,0
132253,2027,56005,122.810008,F,0,0
132254,2027,56006,104.622111,F,0,0
132255,2027,56007,31.060948,F,0,0
132256,2027,56008,58.044148,F,0,0
132257,2027,56009,42.351078,F,0,0
132258,2027,56010,118.181937,F,0,0
132259,2027,56011,139.91884,F,0,0
132260,2027,56012,40.479661,F,0,0
132261,2027,56013,26.920887,F,0,0
132262,2027,56014,154.778207,F,0,0
132263,2027,56015,89.56717,F,0,0
132264,2027,56016,113.319817,F,0,0
132265,2027,56017,101.651258,F,0,0
132266,2027,56018,115.490394,F,0,0
132267,2027,56019,55.154929,F,0,0
132268,2027,56020,29.358864,F,0,0
132269,2027,56021,178.933995,F,0,0
132270,2027,56022,44.089891,F,0,0
132271,2027,56023,106.749176,F,0,0
132272,2027,56024,234.605876,F,0,0
132273,2027,56025,77.964056,F,0,0
132274,2027,56026,25.775607,F,0,0
132275,2027,56027,68.409131,F,0,0
132276,2027,56028,28.031218,F,0,0
132277,2027,56029,71.231483,F,0,0
132278,2027,56030,71.184919,F,0,0
132279,2027,56031,20.16325,F,0,0
132280,2027,56032,34.686462,F,0,0
132281,2027,56033,51.406489,F,0,0
132282,2027,56034,95.407045,F,0,0
132283,2027,56035,45.625748,F,0,0
132284,2027,56036,123.425023,F,0,0
132285,2027,56037,21.591535,F,0,0
132286,2027,56038,445.453269,F,0,0
132287,2027,56039,113.905693,F,0,0
132288,2027,56040,35.295174,F,0,0
132289,2027,56041,191.394497,F,0,0
132290,2027,56042,131.111718,F,0,0
132291,2027,56043,75.77523,F,0,0
132292,2027,56044,12.757713,F,0,0
132293,2027,56045,159.731027,F,0,0
132294,2027,56046,230.527353,F,0,0
132295,2027,56047,75.070133,F,0,0
132296,2027,56048,99.992997,F,0,0
132297,2027,56049,110.056907,F,0,0
132298,2027,56050,56.703866,F,0,0
132299,2027,56051,19.75426,F,0,0
132300,2027,56052,39.31831,F,0,0
132301,2027,56053,65.479242,F,0,0
132302,2027,56054,153.752572,F,0,0
132303,2027,56055,136.764472,F,0,0
132304,2027,56056,48.660373,F,0,0
132305,2027,56057,117.411188,F,0,0
132306,2027,56058,207.139795,F,0,0
132307,2027,56059,163.438297,F,0,0
132308,2027,56060,174.169791,F,0,0
132309,2027,57001,5.758911,F,0,0
132310,2027,57002,12.506817,F,0,0
132311,2027,57003,35.334085,F,0,0
132312,2027,57004,14.524796,F,0,0
132313,2027,57005,26.77144,F,0,0
132314,2027,57006,12.033845,F,0,0
132315,2027,57007,28.894915,F,0,0
132316,2027,57008,49.363414,F,0,0
132317,2027,57009,64.161174,F,0,0
132318,2027,57010,156.008737,F,0,0
132319,2027,57011,46.404191,F,0,0
132320,2027,57012,47.295989,F,0,0
132321,2027,57013,17.622908,F,0,0
132322,2027,57014,111.171428,F,0,0
132323,2027,57015,37.800171,F,0,0
132324,2027,57016,89.778424,F,0,0
132325,2027,57017,6.268836,F,0,0
132326,2027,57018,17.121374,F,0,0
132327,2027,57019,24.283667,F,0,0
132328,2027,57020,12.155362,F,0,0
132329,2027,57021,59.782911,F,0,0
132330,2027,57022,36.142406,F,0,0
132331,2027,57023,13.090474,F,0,0
132332,2027,57024,24.731746,F,0,0
132333,2027,57025,68.540864,F,0,0
132334,2027,57026,14.417547,F,0,0
132335,2027,57027,252.627251,F,0,0
132336,2027,57028,11.548629,F,0,0
132337,2027,57029,184.786235,F,0,0
132338,2027,57030,167.205795,F,0,0
132339,2027,57031,81.720671,F,0,0
132340,2027,57032,29.465867,F,0,0
132341,2027,57033,10.053158,F,0,0
132342,2027,57034,14.941544,F,0,0
132343,2027,57035,79.977202,F,0,0
132344,2027,57036,4.781754,F,0,0
132345,2027,57037,3.256295,F,0,0
132346,2027,57038,47.648776,F,0,0
132347,2027,57039,31.065646,F,0,0
132348,2027,57040,42.527462,F,0,0
132349,2027,57041,59.034234,F,0,0
132350,2027,57042,11.732672,F,0,0
132351,2027,57043,21.588581,F,0,0
132352,2027,57044,108.011228,F,0,0
132353,2027,57045,21.295396,F,0,0
132354,2027,57046,23.714226,F,0,0
132355,2027,57047,15.675187,F,0,0
132356,2027,57048,17.286178,F,0,0
132357,2027,57049,19.0561,F,0,0
132358,2027,57050,9.967901,F,0,0
