,COD_RIP,COD_REG,COD_PROV_STORICO,COD_UTS,PRO_COM_T,PRO_COM,COMUNE,COMUNE_A,SIGLA_AUTOMOBILISTICA,POP_LEG,ANNO_CENSIMENTO,AREA_KMQ,ANNO_AREA,POP_RES,ANNO_POP_RES,anno_riferimento
33,1,01,001,201,001034,1034,Brandizzo,,TO,8402,2011,"6,2914",2016,8585,2015,2016
34,1,01,001,201,001035,1035,Bricherasio,,TO,4517,2011,"22,7585",2016,4628,2015,2016
35,1,01,001,201,001036,1036,Brosso,,TO,460,2011,"11,135",2016,422,2015,2016
36,1,01,001,201,001037,1037,Brozolo,,TO,471,2011,"8,9504",2016,470,2015,2016
37,1,01,001,201,001038,1038,Bruino,,TO,8479,2011,"5,5701",2016,8574,2015,2016
38,1,01,001,201,001039,1039,Brusasco,,TO,1726,2011,"14,3592",2016,1638,2015,2016
39,1,01,001,201,001040,1040,Bruzolo,,TO,1545,2011,"12,5598",2016,1529,2015,2016
40,1,01,001,201,001041,1041,Buriasco,,TO,1405,2011,"14,6868",2016,1414,2015,2016
41,1,01,001,201,001042,1042,Burolo,,TO,1228,2011,"5,476",2016,1180,2015,2016
42,1,01,001,201,001043,1043,Busano,,TO,1588,2011,"5,0591",2016,1682,2015,2016
43,1,01,001,201,001044,1044,Bussoleno,,TO,6363,2011,"37,0661",2016,6053,2015,2016
44,1,01,001,201,001045,1045,Buttigliera Alta,,TO,6386,2011,"8,0973",2016,6430,2015,2016
45,1,01,001,201,001046,1046,Cafasse,,TO,3511,2011,"10,2312",2016,3433,2015,2016
46,1,01,001,201,001047,1047,Caluso,,TO,7483,2011,"39,4925",2016,7569,2015,2016
47,1,01,001,201,001048,1048,Cambiano,,TO,6215,2011,"14,1314",2016,6102,2015,2016
48,1,01,001,201,001049,1049,Campiglione Fenile,,TO,1382,2011,"11,0863",2016,1387,2015,2016
49,1,01,001,201,001050,1050,Candia Canavese,,TO,1286,2011,"9,1318",2016,1249,2015,2016
50,1,01,001,201,001051,1051,Candiolo,,TO,5566,2011,"11,8499",2016,5667,2015,2016
51,1,01,001,201,001052,1052,Canischio,,TO,294,2011,"11,9505",2016,277,2015,2016
52,1,01,001,201,001053,1053,Cantalupa,,TO,2527,2011,"11,1953",2016,2549,2015,2016
53,1,01,001,201,001054,1054,Cantoira,,TO,554,2011,"23,0319",2016,567,2015,2016
54,1,01,001,201,001055,1055,Caprie,,TO,2116,2011,"16,4078",2016,2068,2015,2016
55,1,01,001,201,001056,1056,Caravino,,TO,995,2011,"11,5371",2016,920,2015,2016
56,1,01,001,201,001057,1057,Carema,,TO,772,2011,"10,2579",2016,780,2015,2016
57,1,01,001,201,001058,1058,Carignano,,TO,9156,2011,"50,679",2016,9239,2015,2016
58,1,01,001,201,001059,1059,Carmagnola,,TO,28563,2011,"95,7148",2016,28803,2015,2016
59,1,01,001,201,001060,1060,Casalborgone,,TO,1820,2011,"20,125",2016,1932,2015,2016
60,1,01,001,201,001061,1061,Cascinette d'Ivrea,,TO,1491,2011,"2,1726",2016,1483,2015,2016
61,1,01,001,201,001062,1062,Caselette,,TO,2931,2011,"14,3136",2016,3058,2015,2016
62,1,01,001,201,001063,1063,Caselle Torinese,,TO,18299,2011,"28,7115",2016,18775,2015,2016
63,1,01,001,201,001064,1064,Castagneto Po,,TO,1791,2011,"11,4732",2016,1782,2015,2016
64,1,01,001,201,001065,1065,Castagnole Piemonte,,TO,2193,2011,"17,2796",2016,2243,2015,2016
65,1,01,001,201,001066,1066,Castellamonte,,TO,9917,2011,"38,7063",2016,9844,2015,2016
66,1,01,001,201,001067,1067,Castelnuovo Nigra,,TO,417,2011,"28,3756",2016,435,2015,2016
67,1,01,001,201,001068,1068,Castiglione Torinese,,TO,6363,2011,"14,1345",2016,6450,2015,2016
68,1,01,001,201,001069,1069,Cavagnolo,,TO,2309,2011,"12,3285",2016,2352,2015,2016
69,1,01,001,201,001070,1070,Cavour,,TO,5568,2011,"48,9591",2016,5543,2015,2016
70,1,01,001,201,001071,1071,Cercenasco,,TO,1857,2011,"13,1595",2016,1807,2015,2016
71,1,01,001,201,001072,1072,Ceres,,TO,1056,2011,"28,0516",2016,1074,2015,2016
72,1,01,001,201,001073,1073,Ceresole Reale,,TO,159,2011,"99,8147",2016,154,2015,2016
73,1,01,001,201,001074,1074,Cesana Torinese,,TO,1007,2011,"121,7001",2016,965,2015,2016
74,1,01,001,201,001075,1075,Chialamberto,,TO,364,2011,"35,4478",2016,349,2015,2016
75,1,01,001,201,001076,1076,Chianocco,,TO,1700,2011,"18,6134",2016,1660,2015,2016
76,1,01,001,201,001077,1077,Chiaverano,,TO,2106,2011,"12,0221",2016,2104,2015,2016
77,1,01,001,201,001078,1078,Chieri,,TO,35962,2011,"54,1975",2016,36317,2015,2016
78,1,01,001,201,001079,1079,Chiesanuova,,TO,203,2011,"4,1189",2016,206,2015,2016
79,1,01,001,201,001080,1080,Chiomonte,,TO,932,2011,"26,7549",2016,928,2015,2016
80,1,01,001,201,001081,1081,Chiusa di San Michele,,TO,1691,2011,"5,9165",2016,1641,2015,2016
81,1,01,001,201,001082,1082,Chivasso,,TO,25914,2011,"51,2378",2016,26632,2015,2016
82,1,01,001,201,001083,1083,Ciconio,,TO,371,2011,"3,1638",2016,388,2015,2016
83,1,01,001,201,001084,1084,Cintano,,TO,261,2011,"4,9345",2016,259,2015,2016
84,1,01,001,201,001085,1085,Cinzano,,TO,375,2011,"6,1962",2016,343,2015,2016
85,1,01,001,201,001086,1086,Ciriè,,TO,18415,2011,"17,7329",2016,18732,2015,2016
86,1,01,001,201,001087,1087,Claviere,,TO,192,2011,"2,6872",2016,219,2015,2016
87,1,01,001,201,001088,1088,Coassolo Torinese,,TO,1550,2011,"27,8788",2016,1545,2015,2016
88,1,01,001,201,001089,1089,Coazze,,TO,3084,2011,"56,5727",2016,3231,2015,2016
89,1,01,001,201,001090,1090,Collegno,,TO,49083,2011,"18,0993",2016,49735,2015,2016
90,1,01,001,201,001091,1091,Colleretto Castelnuovo,,TO,347,2011,"6,3321",2016,334,2015,2016
91,1,01,001,201,001092,1092,Colleretto Giacosa,,TO,603,2011,"4,5894",2016,582,2015,2016
92,1,01,001,201,001093,1093,Condove,,TO,4670,2011,"71,1131",2016,4594,2015,2016
93,1,01,001,201,001094,1094,Corio,,TO,3330,2011,"41,4914",2016,3243,2015,2016
94,1,01,001,201,001095,1095,Cossano Canavese,,TO,522,2011,"3,2384",2016,512,2015,2016
95,1,01,001,201,001096,1096,Cuceglio,,TO,997,2011,"6,8709",2016,994,2015,2016
96,1,01,001,201,001097,1097,Cumiana,,TO,7825,2011,"60,7335",2016,7825,2015,2016
97,1,01,001,201,001098,1098,Cuorgnè,,TO,10084,2011,"19,3134",2016,9915,2015,2016
98,1,01,001,201,001099,1099,Druento,,TO,8436,2011,"27,5395",2016,8619,2015,2016
99,1,01,001,201,001100,1100,Exilles,,TO,266,2011,"46,5474",2016,275,2015,2016
100,1,01,001,201,001101,1101,Favria,,TO,5230,2011,"14,8499",2016,5147,2015,2016
101,1,01,001,201,001102,1102,Feletto,,TO,2269,2011,"7,8931",2016,2292,2015,2016
102,1,01,001,201,001103,1103,Fenestrelle,,TO,553,2011,"49,4091",2016,544,2015,2016
103,1,01,001,201,001104,1104,Fiano,,TO,2713,2011,"12,0415",2016,2687,2015,2016
104,1,01,001,201,001105,1105,Fiorano Canavese,,TO,837,2011,"4,3457",2016,830,2015,2016
105,1,01,001,201,001106,1106,Foglizzo,,TO,2331,2011,"15,6427",2016,2362,2015,2016
106,1,01,001,201,001107,1107,Forno Canavese,,TO,3612,2011,"16,5003",2016,3460,2015,2016
107,1,01,001,201,001108,1108,Frassinetto,,TO,272,2011,"24,8185",2016,274,2015,2016
108,1,01,001,201,001109,1109,Front,,TO,1726,2011,"10,9482",2016,1658,2015,2016
109,1,01,001,201,001110,1110,Frossasco,,TO,2840,2011,"20,1488",2016,2887,2015,2016
110,1,01,001,201,001111,1111,Garzigliana,,TO,557,2011,"7,4018",2016,571,2015,2016
111,1,01,001,201,001112,1112,Gassino Torinese,,TO,9536,2011,"20,5108",2016,9357,2015,2016
112,1,01,001,201,001113,1113,Germagnano,,TO,1256,2011,"14,4442",2016,1205,2015,2016
113,1,01,001,201,001114,1114,Giaglione,,TO,653,2011,"33,3833",2016,633,2015,2016
114,1,01,001,201,001115,1115,Giaveno,,TO,16281,2011,"71,7376",2016,16357,2015,2016
115,1,01,001,201,001116,1116,Givoletto,,TO,3640,2011,"12,8199",2016,3946,2015,2016
116,1,01,001,201,001117,1117,Gravere,,TO,715,2011,"18,987",2016,694,2015,2016
117,1,01,001,201,001118,1118,Groscavallo,,TO,191,2011,"92,0935",2016,204,2015,2016
118,1,01,001,201,001119,1119,Grosso,,TO,1040,2011,"4,3296",2016,996,2015,2016
119,1,01,001,201,001120,1120,Grugliasco,,TO,37194,2011,"13,1321",2016,37482,2015,2016
120,1,01,001,201,001121,1121,Ingria,,TO,49,2011,"14,7506",2016,52,2015,2016
121,1,01,001,201,001122,1122,Inverso Pinasca,,TO,741,2011,"8,0292",2016,740,2015,2016
122,1,01,001,201,001123,1123,Isolabella,,TO,393,2011,"4,7716",2016,399,2015,2016
123,1,01,001,201,001124,1124,Issiglio,,TO,425,2011,"5,5042",2016,396,2015,2016
124,1,01,001,201,001125,1125,Ivrea,,TO,23592,2011,"30,1075",2016,23443,2015,2016
125,1,01,001,201,001126,1126,La Cassa,,TO,1781,2011,"12,0353",2016,1772,2015,2016
126,1,01,001,201,001127,1127,La Loggia,,TO,8631,2011,"12,7929",2016,8850,2015,2016
127,1,01,001,201,001128,1128,Lanzo Torinese,,TO,5150,2011,"10,2876",2016,5057,2015,2016
128,1,01,001,201,001129,1129,Lauriano,,TO,1493,2011,"14,29",2016,1492,2015,2016
129,1,01,001,201,001130,1130,Leini,,TO,15523,2011,"32,4355",2016,16108,2015,2016
130,1,01,001,201,001131,1131,Lemie,,TO,189,2011,"45,6753",2016,178,2015,2016
131,1,01,001,201,001132,1132,Lessolo,,TO,1982,2011,"7,9366",2016,1936,2015,2016
132,1,01,001,201,001133,1133,Levone,,TO,439,2011,"5,3912",2016,446,2015,2016
133,1,01,001,201,001134,1134,Locana,,TO,1601,2011,"132,5173",2016,1505,2015,2016
134,1,01,001,201,001135,1135,Lombardore,,TO,1706,2011,"12,7158",2016,1746,2015,2016
135,1,01,001,201,001136,1136,Lombriasco,,TO,1056,2011,"7,2096",2016,1040,2015,2016
136,1,01,001,201,001137,1137,Loranzè,,TO,1126,2011,"4,1914",2016,1178,2015,2016
137,1,01,001,201,001138,1138,Lugnacco,,TO,379,2011,"4,8835",2016,360,2015,2016
138,1,01,001,201,001139,1139,Luserna San Giovanni,,TO,7531,2011,"17,7414",2016,7393,2015,2016
139,1,01,001,201,001140,1140,Lusernetta,,TO,524,2011,"7,0398",2016,507,2015,2016
140,1,01,001,201,001141,1141,Lusigliè,,TO,556,2011,"5,2585",2016,559,2015,2016
141,1,01,001,201,001142,1142,Macello,,TO,1238,2011,"14,1404",2016,1230,2015,2016
142,1,01,001,201,001143,1143,Maglione,,TO,468,2011,"6,3129",2016,443,2015,2016
143,1,01,001,201,001144,1144,Marentino,,TO,1383,2011,"11,2593",2016,1356,2015,2016
144,1,01,001,201,001145,1145,Massello,,TO,58,2011,"38,2587",2016,54,2015,2016
145,1,01,001,201,001146,1146,Mathi,,TO,3985,2011,"7,0706",2016,3940,2015,2016
146,1,01,001,201,001147,1147,Mattie,,TO,707,2011,"28,6942",2016,691,2015,2016
147,1,01,001,201,001148,1148,Mazzè,,TO,4152,2011,"27,3424",2016,4178,2015,2016
148,1,01,001,201,001149,1149,Meana di Susa,,TO,880,2011,"16,5439",2016,849,2015,2016
149,1,01,001,201,001150,1150,Mercenasco,,TO,1267,2011,"12,6383",2016,1259,2015,2016
150,1,01,001,201,001151,1151,Meugliano,,TO,93,2011,"4,442",2016,79,2015,2016
151,1,01,001,201,001152,1152,Mezzenile,,TO,834,2011,"29,0871",2016,791,2015,2016
152,1,01,001,201,001153,1153,Mombello di Torino,,TO,411,2011,"4,0825",2016,420,2015,2016
153,1,01,001,201,001154,1154,Mompantero,,TO,651,2011,"30,3332",2016,659,2015,2016
154,1,01,001,201,001155,1155,Monastero di Lanzo,,TO,381,2011,"17,6554",2016,349,2015,2016
155,1,01,001,201,001156,1156,Moncalieri,,TO,55875,2011,"47,5288",2016,57171,2015,2016
156,1,01,001,201,001157,1157,Moncenisio,,TO,42,2011,"4,5007",2016,37,2015,2016
157,1,01,001,201,001158,1158,Montaldo Torinese,,TO,749,2011,"4,6567",2016,744,2015,2016
158,1,01,001,201,001159,1159,Montalenghe,,TO,1030,2011,"6,4681",2016,998,2015,2016
159,1,01,001,201,001160,1160,Montalto Dora,,TO,3450,2011,"7,3567",2016,3396,2015,2016
160,1,01,001,201,001161,1161,Montanaro,,TO,5375,2011,"20,9036",2016,5297,2015,2016
161,1,01,001,201,001162,1162,Monteu da Po,,TO,901,2011,"7,3896",2016,873,2015,2016
162,1,01,001,201,001163,1163,Moriondo Torinese,,TO,820,2011,"6,4895",2016,824,2015,2016
163,1,01,001,201,001164,1164,Nichelino,,TO,47851,2011,"20,5627",2016,47846,2015,2016
164,1,01,001,201,001165,1165,Noasca,,TO,169,2011,"78,0481",2016,136,2015,2016
165,1,01,001,201,001166,1166,Nole,,TO,6910,2011,"11,353",2016,6917,2015,2016
166,1,01,001,201,001167,1167,Nomaglio,,TO,312,2011,"3,0743",2016,287,2015,2016
167,1,01,001,201,001168,1168,None,,TO,7998,2011,"24,6422",2016,8019,2015,2016
168,1,01,001,201,001169,1169,Novalesa,,TO,560,2011,"28,5542",2016,537,2015,2016
169,1,01,001,201,001170,1170,Oglianico,,TO,1426,2011,"6,303",2016,1501,2015,2016
170,1,01,001,201,001171,1171,Orbassano,,TO,22537,2011,"22,2078",2016,23205,2015,2016
171,1,01,001,201,001172,1172,Orio Canavese,,TO,829,2011,"7,1541",2016,808,2015,2016
172,1,01,001,201,001173,1173,Osasco,,TO,1124,2011,"5,4885",2016,1144,2015,2016
173,1,01,001,201,001174,1174,Osasio,,TO,913,2011,"4,5771",2016,936,2015,2016
174,1,01,001,201,001175,1175,Oulx,,TO,3160,2011,"99,7857",2016,3292,2015,2016
175,1,01,001,201,001176,1176,Ozegna,,TO,1235,2011,"5,4058",2016,1214,2015,2016
176,1,01,001,201,001177,1177,Palazzo Canavese,,TO,843,2011,"5,0819",2016,836,2015,2016
177,1,01,001,201,001178,1178,Pancalieri,,TO,1985,2011,"15,8878",2016,2017,2015,2016
178,1,01,001,201,001179,1179,Parella,,TO,468,2011,"2,6886",2016,455,2015,2016
179,1,01,001,201,001180,1180,Pavarolo,,TO,1119,2011,"4,4056",2016,1083,2015,2016
180,1,01,001,201,001181,1181,Pavone Canavese,,TO,3890,2011,"11,54",2016,3893,2015,2016
181,1,01,001,201,001182,1182,Pecco,,TO,209,2011,"1,568",2016,225,2015,2016
182,1,01,001,201,001183,1183,Pecetto Torinese,,TO,3877,2011,"9,173",2016,3989,2015,2016
183,1,01,001,201,001184,1184,Perosa Argentina,,TO,3405,2011,"26,0906",2016,3305,2015,2016
184,1,01,001,201,001185,1185,Perosa Canavese,,TO,556,2011,"4,708",2016,541,2015,2016
185,1,01,001,201,001186,1186,Perrero,,TO,723,2011,"63,183",2016,655,2015,2016
186,1,01,001,201,001187,1187,Pertusio,,TO,773,2011,"4,0041",2016,776,2015,2016
187,1,01,001,201,001188,1188,Pessinetto,,TO,607,2011,"5,3498",2016,603,2015,2016
188,1,01,001,201,001189,1189,Pianezza,,TO,14169,2011,"16,4634",2016,15070,2015,2016
189,1,01,001,201,001190,1190,Pinasca,,TO,3049,2011,"34,7183",2016,3043,2015,2016
190,1,01,001,201,001191,1191,Pinerolo,,TO,34854,2011,"50,3376",2016,35508,2015,2016
191,1,01,001,201,001192,1192,Pino Torinese,,TO,8481,2011,"21,8196",2016,8404,2015,2016
192,1,01,001,201,001193,1193,Piobesi Torinese,,TO,3713,2011,"19,6488",2016,3773,2015,2016
193,1,01,001,201,001194,1194,Piossasco,,TO,18186,2011,"40,1459",2016,18474,2015,2016
194,1,01,001,201,001195,1195,Piscina,,TO,3450,2011,"9,9034",2016,3398,2015,2016
195,1,01,001,201,001196,1196,Piverone,,TO,1378,2011,"11,0343",2016,1373,2015,2016
196,1,01,001,201,001197,1197,Poirino,,TO,10220,2011,"75,6186",2016,10402,2015,2016
197,1,01,001,201,001198,1198,Pomaretto,,TO,1068,2011,"8,5611",2016,1009,2015,2016
198,1,01,001,201,001199,1199,Pont Canavese,,TO,3676,2011,"19,0609",2016,3500,2015,2016
199,1,01,001,201,001200,1200,Porte,,TO,1113,2011,"4,4476",2016,1081,2015,2016
200,1,01,001,201,001201,1201,Pragelato,,TO,724,2011,"89,2017",2016,770,2015,2016
201,1,01,001,201,001202,1202,Prali,,TO,272,2011,"72,6092",2016,247,2015,2016
202,1,01,001,201,001203,1203,Pralormo,,TO,1945,2011,"29,8455",2016,1958,2015,2016
203,1,01,001,201,001204,1204,Pramollo,,TO,242,2011,"22,4785",2016,260,2015,2016
204,1,01,001,201,001205,1205,Prarostino,,TO,1289,2011,"10,5052",2016,1273,2015,2016
205,1,01,001,201,001206,1206,Prascorsano,,TO,781,2011,"6,2419",2016,746,2015,2016
206,1,01,001,201,001207,1207,Pratiglione,,TO,548,2011,"7,8803",2016,535,2015,2016
207,1,01,001,201,001208,1208,Quagliuzzo,,TO,331,2011,"2,038",2016,333,2015,2016
208,1,01,001,201,001209,1209,Quassolo,,TO,359,2011,"3,9559",2016,358,2015,2016
209,1,01,001,201,001210,1210,Quincinetto,,TO,1048,2011,"17,7879",2016,1041,2015,2016
210,1,01,001,201,001211,1211,Reano,,TO,1689,2011,"6,6658",2016,1810,2015,2016
211,1,01,001,201,001212,1212,Ribordone,,TO,67,2011,"43,6002",2016,52,2015,2016
212,1,01,001,201,001213,1213,Rivalba,,TO,1159,2011,"10,8334",2016,1147,2015,2016
213,1,01,001,201,001214,1214,Rivalta di Torino,,TO,19245,2011,"25,1076",2016,19810,2015,2016
214,1,01,001,201,001215,1215,Riva presso Chieri,,TO,4207,2011,"35,8318",2016,4618,2015,2016
215,1,01,001,201,001216,1216,Rivara,,TO,2666,2011,"12,5838",2016,2660,2015,2016
216,1,01,001,201,001217,1217,Rivarolo Canavese,,TO,12356,2011,"32,2459",2016,12451,2015,2016
217,1,01,001,201,001218,1218,Rivarossa,,TO,1626,2011,"10,8733",2016,1611,2015,2016
218,1,01,001,201,001219,1219,Rivoli,,TO,48632,2011,"29,4998",2016,48214,2015,2016
219,1,01,001,201,001220,1220,Robassomero,,TO,2976,2011,"8,5756",2016,3063,2015,2016
220,1,01,001,201,001221,1221,Rocca Canavese,,TO,1754,2011,"14,1912",2016,1688,2015,2016
221,1,01,001,201,001222,1222,Roletto,,TO,1989,2011,"9,7039",2016,2001,2015,2016
222,1,01,001,201,001223,1223,Romano Canavese,,TO,2937,2011,"11,2106",2016,2743,2015,2016
223,1,01,001,201,001224,1224,Ronco Canavese,,TO,313,2011,"96,2686",2016,313,2015,2016
224,1,01,001,201,001225,1225,Rondissone,,TO,1834,2011,"10,6877",2016,1870,2015,2016
225,1,01,001,201,001226,1226,Rorà,,TO,255,2011,"12,4075",2016,256,2015,2016
226,1,01,001,201,001227,1227,Roure,,TO,888,2011,"59,3732",2016,850,2015,2016
227,1,01,001,201,001228,1228,Rosta,,TO,4621,2011,"9,065",2016,4852,2015,2016
228,1,01,001,201,001229,1229,Rubiana,,TO,2417,2011,"26,9371",2016,2402,2015,2016
229,1,01,001,201,001230,1230,Rueglio,,TO,773,2011,"15,1002",2016,759,2015,2016
230,1,01,001,201,001231,1231,Salassa,,TO,1795,2011,"4,9519",2016,1863,2015,2016
231,1,01,001,201,001232,1232,Salbertrand,,TO,579,2011,"38,3198",2016,585,2015,2016
232,1,01,001,201,001233,1233,Salerano Canavese,,TO,522,2011,"2,1034",2016,501,2015,2016
233,1,01,001,201,001234,1234,Salza di Pinerolo,,TO,78,2011,"15,8859",2016,75,2015,2016
234,1,01,001,201,001235,1235,Samone,,TO,1614,2011,"2,433",2016,1583,2015,2016
235,1,01,001,201,001236,1236,San Benigno Canavese,,TO,5615,2011,"22,2318",2016,5989,2015,2016
236,1,01,001,201,001237,1237,San Carlo Canavese,,TO,3874,2011,"20,9068",2016,4054,2015,2016
237,1,01,001,201,001238,1238,San Colombano Belmonte,,TO,376,2011,"3,3809",2016,381,2015,2016
238,1,01,001,201,001239,1239,San Didero,,TO,566,2011,"3,3037",2016,557,2015,2016
239,1,01,001,201,001240,1240,San Francesco al Campo,,TO,4825,2011,"14,9796",2016,4963,2015,2016
240,1,01,001,201,001241,1241,Sangano,,TO,3807,2011,"6,6513",2016,3707,2015,2016
241,1,01,001,201,001242,1242,San Germano Chisone,,TO,1874,2011,"15,8616",2016,1860,2015,2016
242,1,01,001,201,001243,1243,San Gillio,,TO,3023,2011,"8,8866",2016,3121,2015,2016
243,1,01,001,201,001244,1244,San Giorgio Canavese,,TO,2705,2011,"20,4049",2016,2631,2015,2016
244,1,01,001,201,001245,1245,San Giorio di Susa,,TO,1040,2011,"19,7366",2016,1037,2015,2016
245,1,01,001,201,001246,1246,San Giusto Canavese,,TO,3397,2011,"9,6132",2016,3405,2015,2016
246,1,01,001,201,001247,1247,San Martino Canavese,,TO,851,2011,"9,7933",2016,864,2015,2016
247,1,01,001,201,001248,1248,San Maurizio Canavese,,TO,9646,2011,"17,3442",2016,10173,2015,2016
248,1,01,001,201,001249,1249,San Mauro Torinese,,TO,18925,2011,"12,5517",2016,18945,2015,2016
249,1,01,001,201,001250,1250,San Pietro Val Lemina,,TO,1430,2011,"12,4446",2016,1452,2015,2016
250,1,01,001,201,001251,1251,San Ponso,,TO,279,2011,"2,1243",2016,267,2015,2016
251,1,01,001,201,001252,1252,San Raffaele Cimena,,TO,3107,2011,"11,152",2016,3151,2015,2016
252,1,01,001,201,001253,1253,San Sebastiano da Po,,TO,1909,2011,"16,5766",2016,1924,2015,2016
253,1,01,001,201,001254,1254,San Secondo di Pinerolo,,TO,3608,2011,"12,5719",2016,3588,2015,2016
254,1,01,001,201,001255,1255,Sant'Ambrogio di Torino,,TO,4753,2011,"8,3683",2016,4734,2015,2016
255,1,01,001,201,001256,1256,Sant'Antonino di Susa,,TO,4333,2011,"9,7945",2016,4306,2015,2016
256,1,01,001,201,001257,1257,Santena,,TO,10738,2011,"16,1983",2016,10774,2015,2016
257,1,01,001,201,001258,1258,Sauze di Cesana,,TO,219,2011,"78,2772",2016,244,2015,2016
258,1,01,001,201,001259,1259,Sauze d'Oulx,,TO,1111,2011,"17,3112",2016,1100,2015,2016
259,1,01,001,201,001260,1260,Scalenghe,,TO,3303,2011,"31,6768",2016,3350,2015,2016
260,1,01,001,201,001261,1261,Scarmagno,,TO,812,2011,"8,0308",2016,840,2015,2016
261,1,01,001,201,001262,1262,Sciolze,,TO,1513,2011,"11,3557",2016,1470,2015,2016
262,1,01,001,201,001263,1263,Sestriere,,TO,838,2011,"25,9158",2016,939,2015,2016
263,1,01,001,201,001264,1264,Settimo Rottaro,,TO,503,2011,"6,0578",2016,490,2015,2016
264,1,01,001,201,001265,1265,Settimo Torinese,,TO,46875,2011,"32,366",2016,48314,2015,2016
265,1,01,001,201,001266,1266,Settimo Vittone,,TO,1543,2011,"23,2604",2016,1567,2015,2016
266,1,01,001,201,001267,1267,Sparone,,TO,1085,2011,"29,6785",2016,1024,2015,2016
267,1,01,001,201,001268,1268,Strambinello,,TO,264,2011,"2,214",2016,269,2015,2016
268,1,01,001,201,001269,1269,Strambino,,TO,6336,2011,"22,4686",2016,6232,2015,2016
269,1,01,001,201,001270,1270,Susa,,TO,6629,2011,"10,9879",2016,6461,2015,2016
270,1,01,001,201,001271,1271,Tavagnasco,,TO,813,2011,"8,6751",2016,785,2015,2016
271,1,01,001,201,001272,1272,Torino,,TO,872367,2011,"130,0091",2016,881643,2015,2016
272,1,01,001,201,001273,1273,Torrazza Piemonte,,TO,2816,2011,"9,8238",2016,2872,2015,2016
