,COD_RIP,COD_REG,COD_PROV_STORICO,COD_UTS,PRO_COM_T,PRO_COM,COMUNE,COMUNE_A,SIGLA_AUTOMOBILISTICA,POP_LEG,ANNO_CENSIMENTO,AREA_KMQ,ANNO_AREA,POP_RES,ANNO_POP_RES,anno_riferimento
100,1,01,001,201,001102,1102,Feletto,,TO,2269,2011,"7,8931",2019,2242,2018,2019
101,1,01,001,201,001103,1103,Fenestrelle,,TO,553,2011,"49,4091",2019,509,2018,2019
102,1,01,001,201,001104,1104,Fiano,,TO,2713,2011,"12,0415",2019,2656,2018,2019
103,1,01,001,201,001105,1105,Fiorano Canavese,,TO,837,2011,"4,3457",2019,764,2018,2019
104,1,01,001,201,001106,1106,Foglizzo,,TO,2331,2011,"15,6427",2019,2316,2018,2019
105,1,01,001,201,001107,1107,Forno Canavese,,TO,3612,2011,"16,5003",2019,3353,2018,2019
106,1,01,001,201,001108,1108,Frassinetto,,TO,272,2011,"24,8185",2019,281,2018,2019
107,1,01,001,201,001109,1109,Front,,TO,1726,2011,"10,9482",2019,1632,2018,2019
108,1,01,001,201,001110,1110,Frossasco,,TO,2840,2011,"20,1488",2019,2873,2018,2019
109,1,01,001,201,001111,1111,Garzigliana,,TO,557,2011,"7,4018",2019,548,2018,2019
110,1,01,001,201,001112,1112,Gassino Torinese,,TO,9536,2011,"20,5108",2019,9439,2018,2019
111,1,01,001,201,001113,1113,Germagnano,,TO,1256,2011,"14,4442",2019,1166,2018,2019
112,1,01,001,201,001114,1114,Giaglione,,TO,653,2011,"33,3833",2019,613,2018,2019
113,1,01,001,201,001115,1115,Giaveno,,TO,16281,2011,"71,7376",2019,16230,2018,2019
114,1,01,001,201,001116,1116,Givoletto,,TO,3640,2011,"12,8199",2019,3959,2018,2019
115,1,01,001,201,001117,1117,Gravere,,TO,715,2011,"18,987",2019,679,2018,2019
116,1,01,001,201,001118,1118,Groscavallo,,TO,191,2011,"92,0935",2019,204,2018,2019
117,1,01,001,201,001119,1119,Grosso,,TO,1040,2011,"4,3296",2019,999,2018,2019
118,1,01,001,201,001120,1120,Grugliasco,,TO,37194,2011,"13,1321",2019,36968,2018,2019
119,1,01,001,201,001121,1121,Ingria,,TO,49,2011,"14,7506",2019,43,2018,2019
120,1,01,001,201,001122,1122,Inverso Pinasca,,TO,741,2011,"8,0292",2019,707,2018,2019
121,1,01,001,201,001123,1123,Isolabella,,TO,393,2011,"4,7716",2019,386,2018,2019
122,1,01,001,201,001124,1124,Issiglio,,TO,425,2011,"5,5042",2019,391,2018,2019
123,1,01,001,201,001125,1125,Ivrea,,TO,23592,2011,"30,1075",2019,23303,2018,2019
124,1,01,001,201,001126,1126,La Cassa,,TO,1781,2011,"12,0353",2019,1795,2018,2019
125,1,01,001,201,001127,1127,La Loggia,,TO,8631,2011,"12,7929",2019,8826,2018,2019
126,1,01,001,201,001128,1128,Lanzo Torinese,,TO,5150,2011,"10,2876",2019,4967,2018,2019
127,1,01,001,201,001129,1129,Lauriano,,TO,1493,2011,"14,29",2019,1448,2018,2019
128,1,01,001,201,001130,1130,Leini,,TO,15320,2011,"31,9191",2019,16387,2018,2019
129,1,01,001,201,001131,1131,Lemie,,TO,189,2011,"45,6753",2019,195,2018,2019
130,1,01,001,201,001132,1132,Lessolo,,TO,1982,2011,"7,9366",2019,1811,2018,2019
131,1,01,001,201,001133,1133,Levone,,TO,439,2011,"5,3912",2019,443,2018,2019
132,1,01,001,201,001134,1134,Locana,,TO,1601,2011,"132,5173",2019,1443,2018,2019
133,1,01,001,201,001135,1135,Lombardore,,TO,1706,2011,"12,7158",2019,1743,2018,2019
134,1,01,001,201,001136,1136,Lombriasco,,TO,1056,2011,"7,2096",2019,1037,2018,2019
135,1,01,001,201,001137,1137,Loranzè,,TO,1126,2011,"4,1914",2019,1163,2018,2019
136,1,01,001,201,001139,1139,Luserna San Giovanni,,TO,7531,2011,"17,7414",2019,7253,2018,2019
137,1,01,001,201,001140,1140,Lusernetta,,TO,524,2011,"7,0398",2019,499,2018,2019
138,1,01,001,201,001141,1141,Lusigliè,,TO,556,2011,"5,2585",2019,569,2018,2019
139,1,01,001,201,001142,1142,Macello,,TO,1238,2011,"14,1404",2019,1165,2018,2019
140,1,01,001,201,001143,1143,Maglione,,TO,468,2011,"6,3129",2019,416,2018,2019
141,1,01,001,201,001144,1144,Marentino,,TO,1383,2011,"11,2593",2019,1303,2018,2019
142,1,01,001,201,001145,1145,Massello,,TO,58,2011,"38,2587",2019,54,2018,2019
143,1,01,001,201,001146,1146,Mathi,,TO,3985,2011,"7,0706",2019,3872,2018,2019
144,1,01,001,201,001147,1147,Mattie,,TO,707,2011,"28,6942",2019,669,2018,2019
145,1,01,001,201,001148,1148,Mazzè,,TO,4152,2011,"27,3424",2019,4094,2018,2019
146,1,01,001,201,001149,1149,Meana di Susa,,TO,880,2011,"16,5439",2019,810,2018,2019
147,1,01,001,201,001150,1150,Mercenasco,,TO,1267,2011,"12,6383",2019,1219,2018,2019
148,1,01,001,201,001152,1152,Mezzenile,,TO,834,2011,"29,0871",2019,798,2018,2019
149,1,01,001,201,001153,1153,Mombello di Torino,,TO,411,2011,"4,0825",2019,390,2018,2019
150,1,01,001,201,001154,1154,Mompantero,,TO,651,2011,"30,3332",2019,649,2018,2019
151,1,01,001,201,001155,1155,Monastero di Lanzo,,TO,381,2011,"17,6554",2019,344,2018,2019
152,1,01,001,201,001156,1156,Moncalieri,,TO,55875,2011,"47,5288",2019,56964,2018,2019
153,1,01,001,201,001157,1157,Moncenisio,,TO,42,2011,"4,5007",2019,33,2018,2019
154,1,01,001,201,001158,1158,Montaldo Torinese,,TO,749,2011,"4,6567",2019,718,2018,2019
155,1,01,001,201,001159,1159,Montalenghe,,TO,1030,2011,"6,4681",2019,998,2018,2019
156,1,01,001,201,001160,1160,Montalto Dora,,TO,3450,2011,"7,3567",2019,3391,2018,2019
157,1,01,001,201,001161,1161,Montanaro,,TO,5375,2011,"20,9036",2019,5155,2018,2019
158,1,01,001,201,001162,1162,Monteu da Po,,TO,901,2011,"7,3896",2019,842,2018,2019
159,1,01,001,201,001163,1163,Moriondo Torinese,,TO,820,2011,"6,4895",2019,843,2018,2019
160,1,01,001,201,001164,1164,Nichelino,,TO,47851,2011,"20,5627",2019,47189,2018,2019
161,1,01,001,201,001165,1165,Noasca,,TO,169,2011,"78,0481",2019,116,2018,2019
162,1,01,001,201,001166,1166,Nole,,TO,6910,2011,"11,353",2019,6849,2018,2019
163,1,01,001,201,001167,1167,Nomaglio,,TO,312,2011,"3,0743",2019,286,2018,2019
164,1,01,001,201,001168,1168,None,,TO,7998,2011,"24,6422",2019,8055,2018,2019
165,1,01,001,201,001169,1169,Novalesa,,TO,560,2011,"28,5542",2019,540,2018,2019
166,1,01,001,201,001170,1170,Oglianico,,TO,1426,2011,"6,303",2019,1481,2018,2019
167,1,01,001,201,001171,1171,Orbassano,,TO,22537,2011,"22,2078",2019,23348,2018,2019
168,1,01,001,201,001172,1172,Orio Canavese,,TO,829,2011,"7,1541",2019,776,2018,2019
169,1,01,001,201,001173,1173,Osasco,,TO,1124,2011,"5,4885",2019,1151,2018,2019
170,1,01,001,201,001174,1174,Osasio,,TO,913,2011,"4,5771",2019,921,2018,2019
171,1,01,001,201,001175,1175,Oulx,,TO,3160,2011,"99,7857",2019,3378,2018,2019
172,1,01,001,201,001176,1176,Ozegna,,TO,1235,2011,"5,4058",2019,1207,2018,2019
173,1,01,001,201,001177,1177,Palazzo Canavese,,TO,843,2011,"5,0819",2019,837,2018,2019
174,1,01,001,201,001178,1178,Pancalieri,,TO,1985,2011,"15,8878",2019,2073,2018,2019
175,1,01,001,201,001179,1179,Parella,,TO,468,2011,"2,6886",2019,428,2018,2019
176,1,01,001,201,001180,1180,Pavarolo,,TO,1119,2011,"4,4056",2019,1113,2018,2019
177,1,01,001,201,001181,1181,Pavone Canavese,,TO,3890,2011,"11,54",2019,3827,2018,2019
178,1,01,001,201,001183,1183,Pecetto Torinese,,TO,3877,2011,"9,173",2019,4041,2018,2019
179,1,01,001,201,001184,1184,Perosa Argentina,,TO,3405,2011,"26,0906",2019,3181,2018,2019
180,1,01,001,201,001185,1185,Perosa Canavese,,TO,556,2011,"4,708",2019,521,2018,2019
181,1,01,001,201,001186,1186,Perrero,,TO,723,2011,"63,183",2019,644,2018,2019
182,1,01,001,201,001187,1187,Pertusio,,TO,773,2011,"4,0041",2019,763,2018,2019
183,1,01,001,201,001188,1188,Pessinetto,,TO,607,2011,"5,3498",2019,617,2018,2019
184,1,01,001,201,001189,1189,Pianezza,,TO,14169,2011,"16,4634",2019,15324,2018,2019
185,1,01,001,201,001190,1190,Pinasca,,TO,3049,2011,"34,7183",2019,2912,2018,2019
186,1,01,001,201,001191,1191,Pinerolo,,TO,34854,2011,"50,3376",2019,35719,2018,2019
187,1,01,001,201,001192,1192,Pino Torinese,,TO,8481,2011,"21,8196",2019,8428,2018,2019
188,1,01,001,201,001193,1193,Piobesi Torinese,,TO,3713,2011,"19,6488",2019,3843,2018,2019
189,1,01,001,201,001194,1194,Piossasco,,TO,18186,2011,"40,1459",2019,18169,2018,2019
190,1,01,001,201,001195,1195,Piscina,,TO,3450,2011,"9,9034",2019,3400,2018,2019
191,1,01,001,201,001196,1196,Piverone,,TO,1378,2011,"11,0343",2019,1349,2018,2019
192,1,01,001,201,001197,1197,Poirino,,TO,10220,2011,"75,6186",2019,10239,2018,2019
193,1,01,001,201,001198,1198,Pomaretto,,TO,1068,2011,"8,5611",2019,1019,2018,2019
194,1,01,001,201,001199,1199,Pont Canavese,,TO,3676,2011,"19,0609",2019,3280,2018,2019
195,1,01,001,201,001200,1200,Porte,,TO,1113,2011,"4,4476",2019,1027,2018,2019
196,1,01,001,201,001201,1201,Pragelato,,TO,724,2011,"89,2017",2019,753,2018,2019
197,1,01,001,201,001202,1202,Prali,,TO,272,2011,"72,6092",2019,243,2018,2019
198,1,01,001,201,001203,1203,Pralormo,,TO,1945,2011,"29,8455",2019,1885,2018,2019
199,1,01,001,201,001204,1204,Pramollo,,TO,242,2011,"22,4785",2019,225,2018,2019
200,1,01,001,201,001205,1205,Prarostino,,TO,1289,2011,"10,5052",2019,1288,2018,2019
201,1,01,001,201,001206,1206,Prascorsano,,TO,781,2011,"6,2419",2019,756,2018,2019
202,1,01,001,201,001207,1207,Pratiglione,,TO,548,2011,"7,8803",2019,512,2018,2019
203,1,01,001,201,001208,1208,Quagliuzzo,,TO,331,2011,"2,038",2019,332,2018,2019
204,1,01,001,201,001209,1209,Quassolo,,TO,359,2011,"3,9559",2019,351,2018,2019
205,1,01,001,201,001210,1210,Quincinetto,,TO,1048,2011,"17,7879",2019,1032,2018,2019
206,1,01,001,201,001211,1211,Reano,,TO,1689,2011,"6,6658",2019,1748,2018,2019
207,1,01,001,201,001212,1212,Ribordone,,TO,67,2011,"43,6002",2019,49,2018,2019
208,1,01,001,201,001213,1213,Rivalba,,TO,1159,2011,"10,8334",2019,1155,2018,2019
209,1,01,001,201,001214,1214,Rivalta di Torino,,TO,19245,2011,"25,1076",2019,19904,2018,2019
210,1,01,001,201,001215,1215,Riva presso Chieri,,TO,4207,2011,"35,8318",2019,4746,2018,2019
211,1,01,001,201,001216,1216,Rivara,,TO,2666,2011,"12,5838",2019,2565,2018,2019
212,1,01,001,201,001217,1217,Rivarolo Canavese,,TO,12356,2011,"32,2459",2019,12433,2018,2019
213,1,01,001,201,001218,1218,Rivarossa,,TO,1626,2011,"10,8733",2019,1585,2018,2019
214,1,01,001,201,001219,1219,Rivoli,,TO,48632,2011,"29,4998",2019,47716,2018,2019
215,1,01,001,201,001220,1220,Robassomero,,TO,2976,2011,"8,5756",2019,3076,2018,2019
216,1,01,001,201,001221,1221,Rocca Canavese,,TO,1754,2011,"14,1912",2019,1695,2018,2019
217,1,01,001,201,001222,1222,Roletto,,TO,1989,2011,"9,7039",2019,2020,2018,2019
218,1,01,001,201,001223,1223,Romano Canavese,,TO,2937,2011,"11,2106",2019,2649,2018,2019
219,1,01,001,201,001224,1224,Ronco Canavese,,TO,313,2011,"96,2686",2019,299,2018,2019
220,1,01,001,201,001225,1225,Rondissone,,TO,1834,2011,"10,6877",2019,1863,2018,2019
221,1,01,001,201,001226,1226,Rorà,,TO,255,2011,"12,4075",2019,236,2018,2019
222,1,01,001,201,001227,1227,Roure,,TO,888,2011,"59,3732",2019,802,2018,2019
223,1,01,001,201,001228,1228,Rosta,,TO,4621,2011,"9,065",2019,4846,2018,2019
224,1,01,001,201,001229,1229,Rubiana,,TO,2417,2011,"26,9371",2019,2369,2018,2019
225,1,01,001,201,001230,1230,Rueglio,,TO,773,2011,"15,1002",2019,779,2018,2019
226,1,01,001,201,001231,1231,Salassa,,TO,1795,2011,"4,9519",2019,1865,2018,2019
227,1,01,001,201,001232,1232,Salbertrand,,TO,579,2011,"38,3198",2019,612,2018,2019
228,1,01,001,201,001233,1233,Salerano Canavese,,TO,522,2011,"2,1034",2019,468,2018,2019
229,1,01,001,201,001234,1234,Salza di Pinerolo,,TO,78,2011,"15,8859",2019,77,2018,2019
230,1,01,001,201,001235,1235,Samone,,TO,1614,2011,"2,433",2019,1571,2018,2019
231,1,01,001,201,001236,1236,San Benigno Canavese,,TO,5615,2011,"22,2318",2019,6013,2018,2019
232,1,01,001,201,001237,1237,San Carlo Canavese,,TO,3874,2011,"20,9068",2019,4065,2018,2019
233,1,01,001,201,001238,1238,San Colombano Belmonte,,TO,376,2011,"3,3809",2019,345,2018,2019
234,1,01,001,201,001239,1239,San Didero,,TO,566,2011,"3,3037",2019,542,2018,2019
235,1,01,001,201,001240,1240,San Francesco al Campo,,TO,4825,2011,"14,9796",2019,4846,2018,2019
236,1,01,001,201,001241,1241,Sangano,,TO,3807,2011,"6,6513",2019,3754,2018,2019
237,1,01,001,201,001242,1242,San Germano Chisone,,TO,1874,2011,"15,8616",2019,1762,2018,2019
238,1,01,001,201,001243,1243,San Gillio,,TO,3023,2011,"8,8866",2019,3131,2018,2019
239,1,01,001,201,001244,1244,San Giorgio Canavese,,TO,2705,2011,"20,4049",2019,2563,2018,2019
240,1,01,001,201,001245,1245,San Giorio di Susa,,TO,1040,2011,"19,7366",2019,976,2018,2019
241,1,01,001,201,001246,1246,San Giusto Canavese,,TO,3397,2011,"9,6132",2019,3339,2018,2019
242,1,01,001,201,001247,1247,San Martino Canavese,,TO,851,2011,"9,7933",2019,820,2018,2019
243,1,01,001,201,001248,1248,San Maurizio Canavese,,TO,9646,2011,"17,3442",2019,10300,2018,2019
244,1,01,001,201,001249,1249,San Mauro Torinese,,TO,18925,2011,"12,5517",2019,18710,2018,2019
245,1,01,001,201,001250,1250,San Pietro Val Lemina,,TO,1430,2011,"12,4446",2019,1428,2018,2019
246,1,01,001,201,001251,1251,San Ponso,,TO,279,2011,"2,1243",2019,253,2018,2019
247,1,01,001,201,001252,1252,San Raffaele Cimena,,TO,3107,2011,"11,152",2019,3126,2018,2019
248,1,01,001,201,001253,1253,San Sebastiano da Po,,TO,1909,2011,"16,5766",2019,1928,2018,2019
249,1,01,001,201,001254,1254,San Secondo di Pinerolo,,TO,3608,2011,"12,5719",2019,3647,2018,2019
250,1,01,001,201,001255,1255,Sant'Ambrogio di Torino,,TO,4753,2011,"8,3683",2019,4684,2018,2019
251,1,01,001,201,001256,1256,Sant'Antonino di Susa,,TO,4333,2011,"9,7945",2019,4246,2018,2019
252,1,01,001,201,001257,1257,Santena,,TO,10738,2011,"16,1983",2019,10650,2018,2019
253,1,01,001,201,001258,1258,Sauze di Cesana,,TO,219,2011,"78,2772",2019,243,2018,2019
254,1,01,001,201,001259,1259,Sauze d'Oulx,,TO,1111,2011,"17,3112",2019,1093,2018,2019
255,1,01,001,201,001260,1260,Scalenghe,,TO,3303,2011,"31,6768",2019,3276,2018,2019
256,1,01,001,201,001261,1261,Scarmagno,,TO,812,2011,"8,0308",2019,837,2018,2019
257,1,01,001,201,001262,1262,Sciolze,,TO,1513,2011,"11,3557",2019,1464,2018,2019
258,1,01,001,201,001263,1263,Sestriere,,TO,838,2011,"25,9158",2019,939,2018,2019
259,1,01,001,201,001264,1264,Settimo Rottaro,,TO,503,2011,"6,0578",2019,464,2018,2019
260,1,01,001,201,001265,1265,Settimo Torinese,,TO,46873,2011,"31,4505",2019,47156,2018,2019
261,1,01,001,201,001266,1266,Settimo Vittone,,TO,1543,2011,"23,2604",2019,1531,2018,2019
262,1,01,001,201,001267,1267,Sparone,,TO,1085,2011,"29,6785",2019,953,2018,2019
263,1,01,001,201,001268,1268,Strambinello,,TO,264,2011,"2,214",2019,268,2018,2019
264,1,01,001,201,001269,1269,Strambino,,TO,6336,2011,"22,4686",2019,6256,2018,2019
265,1,01,001,201,001270,1270,Susa,,TO,6629,2011,"10,9879",2019,6259,2018,2019
266,1,01,001,201,001271,1271,Tavagnasco,,TO,813,2011,"8,6751",2019,792,2018,2019
267,1,01,001,201,001272,1272,Torino,,TO,872367,2011,"130,0645",2019,860793,2018,2019
268,1,01,001,201,001273,1273,Torrazza Piemonte,,TO,2816,2011,"9,8238",2019,2946,2018,2019
269,1,01,001,201,001274,1274,Torre Canavese,,TO,589,2011,"5,4545",2019,604,2018,2019
270,1,01,001,201,001275,1275,Torre Pellice,,TO,4573,2011,"21,0981",2019,4552,2018,2019
271,1,01,001,201,001276,1276,Trana,,TO,3881,2011,"16,4059",2019,3846,2018,2019
272,1,01,001,201,001278,1278,Traversella,,TO,350,2011,"39,3597",2019,321,2018,2019
