,COD_RIP,COD_REG,COD_PROV_STORICO,COD_UTS,PRO_COM_T,PRO_COM,COMUNE,COMUNE_A,SIGLA_AUTOMOBILISTICA,POP_LEG,ANNO_CENSIMENTO,AREA_KMQ,ANNO_AREA,POP_RES,ANNO_POP_RES,anno_riferimento
135,1,01,001,201,001137,1137,Loranzè,,TO,1149,2021,"4,1914",2023,1157,2022,2023
136,1,01,001,201,001139,1139,Luserna San Giovanni,,TO,7162,2021,"17,7414",2023,7168,2022,2023
137,1,01,001,201,001140,1140,Lusernetta,,TO,480,2021,"7,0398",2023,494,2022,2023
138,1,01,001,201,001141,1141,Lusigliè,,TO,541,2021,"5,2585",2023,543,2022,2023
139,1,01,001,201,001142,1142,Macello,,TO,1155,2021,"14,1404",2023,1152,2022,2023
140,1,01,001,201,001143,1143,Maglione,,TO,419,2021,"6,3132",2023,417,2022,2023
141,1,01,001,201,001144,1144,Marentino,,TO,1300,2021,"11,2599",2023,1279,2022,2023
142,1,01,001,201,001145,1145,Massello,,TO,57,2021,"38,2587",2023,57,2022,2023
143,1,01,001,201,001146,1146,Mathi,,TO,3777,2021,"7,0703",2023,3775,2022,2023
144,1,01,001,201,001147,1147,Mattie,,TO,658,2021,"28,6942",2023,672,2022,2023
145,1,01,001,201,001148,1148,Mazzè,,TO,4181,2021,"27,3281",2023,4248,2022,2023
146,1,01,001,201,001149,1149,Meana di Susa,,TO,805,2021,"16,5438",2023,804,2022,2023
147,1,01,001,201,001150,1150,Mercenasco,,TO,1291,2021,"12,6384",2023,1310,2022,2023
148,1,01,001,201,001152,1152,Mezzenile,,TO,736,2021,"29,0872",2023,728,2022,2023
149,1,01,001,201,001153,1153,Mombello di Torino,,TO,387,2021,"4,0825",2023,400,2022,2023
150,1,01,001,201,001154,1154,Mompantero,,TO,642,2021,"30,3331",2023,623,2022,2023
151,1,01,001,201,001155,1155,Monastero di Lanzo,,TO,328,2021,"17,6554",2023,334,2022,2023
152,1,01,001,201,001156,1156,Moncalieri,,TO,56193,2021,"47,5444",2023,56073,2022,2023
153,1,01,001,201,001157,1157,Moncenisio,,TO,41,2021,"4,5006",2023,47,2022,2023
154,1,01,001,201,001158,1158,Montaldo Torinese,,TO,736,2021,"4,6568",2023,725,2022,2023
155,1,01,001,201,001159,1159,Montalenghe,,TO,970,2021,"6,4681",2023,974,2022,2023
156,1,01,001,201,001160,1160,Montalto Dora,,TO,3304,2021,"7,3567",2023,3296,2022,2023
157,1,01,001,201,001161,1161,Montanaro,,TO,5118,2021,"20,9036",2023,5056,2022,2023
158,1,01,001,201,001162,1162,Monteu da Po,,TO,858,2021,"7,3897",2023,866,2022,2023
159,1,01,001,201,001163,1163,Moriondo Torinese,,TO,853,2021,"6,4898",2023,855,2022,2023
160,1,01,001,201,001164,1164,Nichelino,,TO,46458,2021,"20,6222",2023,46269,2022,2023
161,1,01,001,201,001165,1165,Noasca,,TO,107,2021,"78,0484",2023,108,2022,2023
162,1,01,001,201,001166,1166,Nole,,TO,6803,2021,"11,353",2023,6763,2022,2023
163,1,01,001,201,001167,1167,Nomaglio,,TO,283,2021,"3,0743",2023,282,2022,2023
164,1,01,001,201,001168,1168,None,,TO,7830,2021,"24,6422",2023,7790,2022,2023
165,1,01,001,201,001169,1169,Novalesa,,TO,516,2021,"28,5543",2023,513,2022,2023
166,1,01,001,201,001170,1170,Oglianico,,TO,1455,2021,"6,303",2023,1446,2022,2023
167,1,01,001,201,001171,1171,Orbassano,,TO,23044,2021,"22,2081",2023,23076,2022,2023
168,1,01,001,201,001172,1172,Orio Canavese,,TO,756,2021,"7,1541",2023,746,2022,2023
169,1,01,001,201,001173,1173,Osasco,,TO,1153,2021,"5,4886",2023,1150,2022,2023
170,1,01,001,201,001174,1174,Osasio,,TO,936,2021,"4,5771",2023,929,2022,2023
171,1,01,001,201,001175,1175,Oulx,,TO,3293,2021,"99,7859",2023,3278,2022,2023
172,1,01,001,201,001176,1176,Ozegna,,TO,1176,2021,"5,4058",2023,1177,2022,2023
173,1,01,001,201,001177,1177,Palazzo Canavese,,TO,839,2021,"5,0819",2023,834,2022,2023
174,1,01,001,201,001178,1178,Pancalieri,,TO,1992,2021,"15,8885",2023,1991,2022,2023
175,1,01,001,201,001179,1179,Parella,,TO,412,2021,"2,6886",2023,411,2022,2023
176,1,01,001,201,001180,1180,Pavarolo,,TO,1148,2021,"4,4056",2023,1168,2022,2023
177,1,01,001,201,001181,1181,Pavone Canavese,,TO,3635,2021,"11,5399",2023,3607,2022,2023
178,1,01,001,201,001183,1183,Pecetto Torinese,,TO,4046,2021,"9,1482",2023,4028,2022,2023
179,1,01,001,201,001184,1184,Perosa Argentina,,TO,3094,2021,"26,0905",2023,3082,2022,2023
180,1,01,001,201,001185,1185,Perosa Canavese,,TO,525,2021,"4,708",2023,514,2022,2023
181,1,01,001,201,001186,1186,Perrero,,TO,583,2021,"63,3937",2023,571,2022,2023
182,1,01,001,201,001187,1187,Pertusio,,TO,752,2021,"4,0041",2023,747,2022,2023
183,1,01,001,201,001188,1188,Pessinetto,,TO,608,2021,"5,3498",2023,584,2022,2023
184,1,01,001,201,001189,1189,Pianezza,,TO,15449,2021,"16,4634",2023,15455,2022,2023
185,1,01,001,201,001190,1190,Pinasca,,TO,2853,2021,"34,7185",2023,2826,2022,2023
186,1,01,001,201,001191,1191,Pinerolo,,TO,35440,2021,"50,3375",2023,35417,2022,2023
187,1,01,001,201,001192,1192,Pino Torinese,,TO,8333,2021,"21,8153",2023,8431,2022,2023
188,1,01,001,201,001193,1193,Piobesi Torinese,,TO,3818,2021,"19,6488",2023,3803,2022,2023
189,1,01,001,201,001194,1194,Piossasco,,TO,18087,2021,"40,1458",2023,18016,2022,2023
190,1,01,001,201,001195,1195,Piscina,,TO,3319,2021,"9,9033",2023,3286,2022,2023
191,1,01,001,201,001196,1196,Piverone,,TO,1302,2021,"11,0347",2023,1283,2022,2023
192,1,01,001,201,001197,1197,Poirino,,TO,10179,2021,"75,619",2023,10186,2022,2023
193,1,01,001,201,001198,1198,Pomaretto,,TO,971,2021,"8,5611",2023,966,2022,2023
194,1,01,001,201,001199,1199,Pont Canavese,,TO,3087,2021,"19,0611",2023,3017,2022,2023
195,1,01,001,201,001200,1200,Porte,,TO,1079,2021,"4,4477",2023,1094,2022,2023
196,1,01,001,201,001201,1201,Pragelato,,TO,735,2021,"89,2018",2023,738,2022,2023
197,1,01,001,201,001202,1202,Prali,,TO,249,2021,"72,6097",2023,255,2022,2023
198,1,01,001,201,001203,1203,Pralormo,,TO,1899,2021,"29,846",2023,1905,2022,2023
199,1,01,001,201,001204,1204,Pramollo,,TO,222,2021,"22,4785",2023,218,2022,2023
200,1,01,001,201,001205,1205,Prarostino,,TO,1255,2021,"10,5051",2023,1249,2022,2023
201,1,01,001,201,001206,1206,Prascorsano,,TO,726,2021,"6,2419",2023,712,2022,2023
202,1,01,001,201,001207,1207,Pratiglione,,TO,458,2021,"7,8802",2023,460,2022,2023
203,1,01,001,201,001208,1208,Quagliuzzo,,TO,333,2021,"2,0379",2023,331,2022,2023
204,1,01,001,201,001209,1209,Quassolo,,TO,339,2021,"3,956",2023,330,2022,2023
205,1,01,001,201,001210,1210,Quincinetto,,TO,992,2021,"17,7884",2023,979,2022,2023
206,1,01,001,201,001211,1211,Reano,,TO,1753,2021,"6,6657",2023,1738,2022,2023
207,1,01,001,201,001212,1212,Ribordone,,TO,49,2021,"43,6001",2023,50,2022,2023
208,1,01,001,201,001213,1213,Rivalba,,TO,1158,2021,"10,8333",2023,1143,2022,2023
209,1,01,001,201,001214,1214,Rivalta di Torino,,TO,20172,2021,"25,1076",2023,20224,2022,2023
210,1,01,001,201,001215,1215,Riva presso Chieri,,TO,4750,2021,"35,833",2023,4731,2022,2023
211,1,01,001,201,001216,1216,Rivara,,TO,2496,2021,"12,5839",2023,2494,2022,2023
212,1,01,001,201,001217,1217,Rivarolo Canavese,,TO,12280,2021,"32,246",2023,12291,2022,2023
213,1,01,001,201,001218,1218,Rivarossa,,TO,1548,2021,"10,8733",2023,1539,2022,2023
214,1,01,001,201,001219,1219,Rivoli,,TO,47481,2021,"29,5",2023,47198,2022,2023
215,1,01,001,201,001220,1220,Robassomero,,TO,3052,2021,"8,5773",2023,3068,2022,2023
216,1,01,001,201,001221,1221,Rocca Canavese,,TO,1667,2021,"14,191",2023,1694,2022,2023
217,1,01,001,201,001222,1222,Roletto,,TO,1988,2021,"9,704",2023,1970,2022,2023
218,1,01,001,201,001223,1223,Romano Canavese,,TO,2642,2021,"11,2106",2023,2641,2022,2023
219,1,01,001,201,001224,1224,Ronco Canavese,,TO,293,2021,"96,2688",2023,273,2022,2023
220,1,01,001,201,001225,1225,Rondissone,,TO,1849,2021,"10,6878",2023,1924,2022,2023
221,1,01,001,201,001226,1226,Rorà,,TO,227,2021,"12,4078",2023,225,2022,2023
222,1,01,001,201,001227,1227,Roure,,TO,765,2021,"59,3733",2023,767,2022,2023
223,1,01,001,201,001228,1228,Rosta,,TO,5056,2021,"9,0649",2023,5099,2022,2023
224,1,01,001,201,001229,1229,Rubiana,,TO,2391,2021,"26,9371",2023,2406,2022,2023
225,1,01,001,201,001230,1230,Rueglio,,TO,788,2021,"15,1003",2023,791,2022,2023
226,1,01,001,201,001231,1231,Salassa,,TO,1792,2021,"4,952",2023,1824,2022,2023
227,1,01,001,201,001232,1232,Salbertrand,,TO,605,2021,"38,3197",2023,606,2022,2023
228,1,01,001,201,001233,1233,Salerano Canavese,,TO,458,2021,"2,1034",2023,466,2022,2023
