,COD_RIP,COD_REG,COD_PROV_STORICO,COD_UTS,PRO_COM_T,PRO_COM,COMUNE,COMUNE_A,SIGLA_AUTOMOBILISTICA,POP_LEG,ANNO_CENSIMENTO,AREA_KMQ,ANNO_AREA,POP_RES,ANNO_POP_RES,anno_riferimento
38,1,01,001,201,001040,1040,Bruzolo,,TO,1492,2021,"12,5597",2022,1492,2021,2022
39,1,01,001,201,001041,1041,Buriasco,,TO,1337,2021,"14,6868",2022,1337,2021,2022
40,1,01,001,201,001042,1042,Burolo,,TO,1105,2021,"5,476",2022,1105,2021,2022
41,1,01,001,201,001043,1043,Busano,,TO,1622,2021,"5,0591",2022,1622,2021,2022
42,1,01,001,201,001044,1044,Bussoleno,,TO,5652,2021,"37,0661",2022,5652,2021,2022
43,1,01,001,201,001045,1045,Buttigliera Alta,,TO,6304,2021,"8,0973",2022,6304,2021,2022
44,1,01,001,201,001046,1046,Cafasse,,TO,3310,2021,"10,2313",2022,3310,2021,2022
45,1,01,001,201,001047,1047,Caluso,,TO,7388,2021,"39,4924",2022,7388,2021,2022
46,1,01,001,201,001048,1048,Cambiano,,TO,5900,2021,"14,1313",2022,5900,2021,2022
47,1,01,001,201,001049,1049,Campiglione Fenile,,TO,1330,2021,"11,0864",2022,1330,2021,2022
48,1,01,001,201,001050,1050,Candia Canavese,,TO,1209,2021,"9,1318",2022,1209,2021,2022
49,1,01,001,201,001051,1051,Candiolo,,TO,5610,2021,"11,8499",2022,5610,2021,2022
50,1,01,001,201,001052,1052,Canischio,,TO,286,2021,"11,9504",2022,286,2021,2022
51,1,01,001,201,001053,1053,Cantalupa,,TO,2602,2021,"11,1953",2022,2602,2021,2022
52,1,01,001,201,001054,1054,Cantoira,,TO,596,2021,"23,0319",2022,596,2021,2022
53,1,01,001,201,001055,1055,Caprie,,TO,2060,2021,"16,4077",2022,2060,2021,2022
54,1,01,001,201,001056,1056,Caravino,,TO,901,2021,"11,537",2022,901,2021,2022
55,1,01,001,201,001057,1057,Carema,,TO,739,2021,"10,2591",2022,739,2021,2022
56,1,01,001,201,001058,1058,Carignano,,TO,9052,2021,"50,6791",2022,9052,2021,2022
57,1,01,001,201,001059,1059,Carmagnola,,TO,28313,2021,"95,7163",2022,28313,2021,2022
58,1,01,001,201,001060,1060,Casalborgone,,TO,1855,2021,"20,1238",2022,1855,2021,2022
59,1,01,001,201,001061,1061,Cascinette d'Ivrea,,TO,1524,2021,"2,1726",2022,1524,2021,2022
60,1,01,001,201,001062,1062,Caselette,,TO,3034,2021,"14,3141",2022,3034,2021,2022
61,1,01,001,201,001063,1063,Caselle Torinese,,TO,13834,2021,"23,5512",2022,13834,2021,2022
62,1,01,001,201,001064,1064,Castagneto Po,,TO,1763,2021,"11,5245",2022,1763,2021,2022
63,1,01,001,201,001065,1065,Castagnole Piemonte,,TO,2179,2021,"17,2795",2022,2179,2021,2022
64,1,01,001,201,001066,1066,Castellamonte,,TO,9695,2021,"38,7063",2022,9695,2021,2022
65,1,01,001,201,001067,1067,Castelnuovo Nigra,,TO,401,2021,"28,3756",2022,401,2021,2022
66,1,01,001,201,001068,1068,Castiglione Torinese,,TO,6469,2021,"14,1346",2022,6469,2021,2022
67,1,01,001,201,001069,1069,Cavagnolo,,TO,2226,2021,"12,3286",2022,2226,2021,2022
68,1,01,001,201,001070,1070,Cavour,,TO,5374,2021,"48,9599",2022,5374,2021,2022
69,1,01,001,201,001071,1071,Cercenasco,,TO,1782,2021,"13,1596",2022,1782,2021,2022
70,1,01,001,201,001072,1072,Ceres,,TO,1017,2021,"28,0516",2022,1017,2021,2022
71,1,01,001,201,001073,1073,Ceresole Reale,,TO,159,2021,"99,8164",2022,159,2021,2022
72,1,01,001,201,001074,1074,Cesana Torinese,,TO,913,2021,"121,7006",2022,913,2021,2022
73,1,01,001,201,001075,1075,Chialamberto,,TO,344,2021,"35,4479",2022,344,2021,2022
74,1,01,001,201,001076,1076,Chianocco,,TO,1552,2021,"18,6132",2022,1552,2021,2022
75,1,01,001,201,001077,1077,Chiaverano,,TO,1985,2021,"12,0224",2022,1985,2021,2022
76,1,01,001,201,001078,1078,Chieri,,TO,35916,2021,"54,1967",2022,35916,2021,2022
77,1,01,001,201,001079,1079,Chiesanuova,,TO,231,2021,"4,1187",2022,231,2021,2022
78,1,01,001,201,001080,1080,Chiomonte,,TO,870,2021,"26,755",2022,870,2021,2022
79,1,01,001,201,001081,1081,Chiusa di San Michele,,TO,1556,2021,"5,9167",2022,1556,2021,2022
80,1,01,001,201,001082,1082,Chivasso,,TO,26275,2021,"51,2027",2022,26275,2021,2022
81,1,01,001,201,001083,1083,Ciconio,,TO,364,2021,"3,1638",2022,364,2021,2022
82,1,01,001,201,001084,1084,Cintano,,TO,240,2021,"4,9344",2022,240,2021,2022
83,1,01,001,201,001085,1085,Cinzano,,TO,323,2021,"6,1965",2022,323,2021,2022
84,1,01,001,201,001086,1086,Ciriè,,TO,18212,2021,"17,7329",2022,18212,2021,2022
85,1,01,001,201,001087,1087,Claviere,,TO,204,2021,"2,6871",2022,204,2021,2022
86,1,01,001,201,001088,1088,Coassolo Torinese,,TO,1444,2021,"27,8788",2022,1444,2021,2022
87,1,01,001,201,001089,1089,Coazze,,TO,3218,2021,"56,5724",2022,3218,2021,2022
88,1,01,001,201,001090,1090,Collegno,,TO,48574,2021,"18,1075",2022,48574,2021,2022
89,1,01,001,201,001091,1091,Colleretto Castelnuovo,,TO,312,2021,"6,3321",2022,312,2021,2022
90,1,01,001,201,001092,1092,Colleretto Giacosa,,TO,596,2021,"4,5895",2022,596,2021,2022
91,1,01,001,201,001093,1093,Condove,,TO,4437,2021,"71,1129",2022,4437,2021,2022
92,1,01,001,201,001094,1094,Corio,,TO,3048,2021,"41,4917",2022,3048,2021,2022
93,1,01,001,201,001095,1095,Cossano Canavese,,TO,440,2021,"3,2387",2022,440,2021,2022
94,1,01,001,201,001096,1096,Cuceglio,,TO,930,2021,"6,8709",2022,930,2021,2022
95,1,01,001,201,001097,1097,Cumiana,,TO,7821,2021,"60,7335",2022,7821,2021,2022
96,1,01,001,201,001098,1098,Cuorgnè,,TO,9411,2021,"19,3083",2022,9411,2021,2022
97,1,01,001,201,001099,1099,Druento,,TO,8973,2021,"27,5394",2022,8973,2021,2022
98,1,01,001,201,001100,1100,Exilles,,TO,241,2021,"46,5473",2022,241,2021,2022
99,1,01,001,201,001101,1101,Favria,,TO,5115,2021,"14,8499",2022,5115,2021,2022
100,1,01,001,201,001102,1102,Feletto,,TO,2190,2021,"7,8931",2022,2190,2021,2022
101,1,01,001,201,001103,1103,Fenestrelle,,TO,481,2021,"49,4091",2022,481,2021,2022
102,1,01,001,201,001104,1104,Fiano,,TO,2679,2021,"12,0396",2022,2679,2021,2022
103,1,01,001,201,001105,1105,Fiorano Canavese,,TO,735,2021,"4,3457",2022,735,2021,2022
104,1,01,001,201,001106,1106,Foglizzo,,TO,2265,2021,"15,6429",2022,2265,2021,2022
105,1,01,001,201,001107,1107,Forno Canavese,,TO,3230,2021,"16,5002",2022,3230,2021,2022
106,1,01,001,201,001108,1108,Frassinetto,,TO,279,2021,"24,8186",2022,279,2021,2022
107,1,01,001,201,001109,1109,Front,,TO,1613,2021,"10,9482",2022,1613,2021,2022
108,1,01,001,201,001110,1110,Frossasco,,TO,2799,2021,"20,1488",2022,2799,2021,2022
109,1,01,001,201,001111,1111,Garzigliana,,TO,530,2021,"7,4018",2022,530,2021,2022
110,1,01,001,201,001112,1112,Gassino Torinese,,TO,9361,2021,"20,5108",2022,9361,2021,2022
111,1,01,001,201,001113,1113,Germagnano,,TO,1120,2021,"14,4442",2022,1120,2021,2022
112,1,01,001,201,001114,1114,Giaglione,,TO,592,2021,"33,383",2022,592,2021,2022
113,1,01,001,201,001115,1115,Giaveno,,TO,16214,2021,"71,7379",2022,16214,2021,2022
114,1,01,001,201,001116,1116,Givoletto,,TO,4095,2021,"12,8199",2022,4095,2021,2022
115,1,01,001,201,001117,1117,Gravere,,TO,666,2021,"18,9872",2022,666,2021,2022
116,1,01,001,201,001118,1118,Groscavallo,,TO,191,2021,"92,0935",2022,191,2021,2022
117,1,01,001,201,001119,1119,Grosso,,TO,987,2021,"4,3296",2022,987,2021,2022
118,1,01,001,201,001120,1120,Grugliasco,,TO,37090,2021,"13,1375",2022,37090,2021,2022
119,1,01,001,201,001121,1121,Ingria,,TO,42,2021,"14,7505",2022,42,2021,2022
120,1,01,001,201,001122,1122,Inverso Pinasca,,TO,697,2021,"8,0293",2022,697,2021,2022
121,1,01,001,201,001123,1123,Isolabella,,TO,375,2021,"4,7718",2022,375,2021,2022
122,1,01,001,201,001124,1124,Issiglio,,TO,409,2021,"5,5042",2022,409,2021,2022
123,1,01,001,201,001125,1125,Ivrea,,TO,22604,2021,"30,1076",2022,22604,2021,2022
124,1,01,001,201,001126,1126,La Cassa,,TO,1773,2021,"12,0354",2022,1773,2021,2022
125,1,01,001,201,001127,1127,La Loggia,,TO,8779,2021,"12,7929",2022,8779,2021,2022
126,1,01,001,201,001128,1128,Lanzo Torinese,,TO,4893,2021,"10,2876",2022,4893,2021,2022
127,1,01,001,201,001129,1129,Lauriano,,TO,1401,2021,"14,2901",2022,1401,2021,2022
128,1,01,001,201,001130,1130,Leini,,TO,16321,2021,"31,9192",2022,16321,2021,2022
129,1,01,001,201,001131,1131,Lemie,,TO,185,2021,"45,6752",2022,185,2021,2022
130,1,01,001,201,001132,1132,Lessolo,,TO,1777,2021,"7,9365",2022,1777,2021,2022
131,1,01,001,201,001133,1133,Levone,,TO,443,2021,"5,3912",2022,443,2021,2022
132,1,01,001,201,001134,1134,Locana,,TO,1339,2021,"132,5175",2022,1339,2021,2022
133,1,01,001,201,001135,1135,Lombardore,,TO,1670,2021,"12,7157",2022,1670,2021,2022
134,1,01,001,201,001136,1136,Lombriasco,,TO,1090,2021,"7,2095",2022,1090,2021,2022
135,1,01,001,201,001137,1137,Loranzè,,TO,1149,2021,"4,1914",2022,1149,2021,2022
136,1,01,001,201,001139,1139,Luserna San Giovanni,,TO,7162,2021,"17,7414",2022,7162,2021,2022
137,1,01,001,201,001140,1140,Lusernetta,,TO,480,2021,"7,0398",2022,480,2021,2022
138,1,01,001,201,001141,1141,Lusigliè,,TO,541,2021,"5,2585",2022,541,2021,2022
139,1,01,001,201,001142,1142,Macello,,TO,1155,2021,"14,1404",2022,1155,2021,2022
140,1,01,001,201,001143,1143,Maglione,,TO,419,2021,"6,3132",2022,419,2021,2022
141,1,01,001,201,001144,1144,Marentino,,TO,1300,2021,"11,2599",2022,1300,2021,2022
142,1,01,001,201,001145,1145,Massello,,TO,57,2021,"38,2587",2022,57,2021,2022
143,1,01,001,201,001146,1146,Mathi,,TO,3777,2021,"7,0703",2022,3777,2021,2022
144,1,01,001,201,001147,1147,Mattie,,TO,658,2021,"28,6942",2022,658,2021,2022
145,1,01,001,201,001148,1148,Mazzè,,TO,4181,2021,"27,3281",2022,4181,2021,2022
146,1,01,001,201,001149,1149,Meana di Susa,,TO,805,2021,"16,5438",2022,805,2021,2022
147,1,01,001,201,001150,1150,Mercenasco,,TO,1291,2021,"12,6384",2022,1291,2021,2022
148,1,01,001,201,001152,1152,Mezzenile,,TO,736,2021,"29,0872",2022,736,2021,2022
149,1,01,001,201,001153,1153,Mombello di Torino,,TO,387,2021,"4,0825",2022,387,2021,2022
150,1,01,001,201,001154,1154,Mompantero,,TO,642,2021,"30,3331",2022,642,2021,2022
151,1,01,001,201,001155,1155,Monastero di Lanzo,,TO,328,2021,"17,6554",2022,328,2021,2022
152,1,01,001,201,001156,1156,Moncalieri,,TO,56193,2021,"47,5444",2022,56193,2021,2022
153,1,01,001,201,001157,1157,Moncenisio,,TO,41,2021,"4,5006",2022,41,2021,2022
154,1,01,001,201,001158,1158,Montaldo Torinese,,TO,736,2021,"4,6568",2022,736,2021,2022
155,1,01,001,201,001159,1159,Montalenghe,,TO,970,2021,"6,4681",2022,970,2021,2022
156,1,01,001,201,001160,1160,Montalto Dora,,TO,3304,2021,"7,3567",2022,3304,2021,2022
157,1,01,001,201,001161,1161,Montanaro,,TO,5118,2021,"20,9036",2022,5118,2021,2022
158,1,01,001,201,001162,1162,Monteu da Po,,TO,858,2021,"7,3897",2022,858,2021,2022
159,1,01,001,201,001163,1163,Moriondo Torinese,,TO,853,2021,"6,4898",2022,853,2021,2022
160,1,01,001,201,001164,1164,Nichelino,,TO,46458,2021,"20,6222",2022,46458,2021,2022
161,1,01,001,201,001165,1165,Noasca,,TO,107,2021,"78,0484",2022,107,2021,2022
162,1,01,001,201,001166,1166,Nole,,TO,6803,2021,"11,353",2022,6803,2021,2022
163,1,01,001,201,001167,1167,Nomaglio,,TO,283,2021,"3,0743",2022,283,2021,2022
164,1,01,001,201,001168,1168,None,,TO,7830,2021,"24,6422",2022,7830,2021,2022
165,1,01,001,201,001169,1169,Novalesa,,TO,516,2021,"28,5543",2022,516,2021,2022
166,1,01,001,201,001170,1170,Oglianico,,TO,1455,2021,"6,303",2022,1455,2021,2022
167,1,01,001,201,001171,1171,Orbassano,,TO,23044,2021,"22,2081",2022,23044,2021,2022
168,1,01,001,201,001172,1172,Orio Canavese,,TO,756,2021,"7,1541",2022,756,2021,2022
169,1,01,001,201,001173,1173,Osasco,,TO,1153,2021,"5,4886",2022,1153,2021,2022
170,1,01,001,201,001174,1174,Osasio,,TO,936,2021,"4,5771",2022,936,2021,2022
171,1,01,001,201,001175,1175,Oulx,,TO,3293,2021,"99,7859",2022,3293,2021,2022
172,1,01,001,201,001176,1176,Ozegna,,TO,1176,2021,"5,4058",2022,1176,2021,2022
173,1,01,001,201,001177,1177,Palazzo Canavese,,TO,839,2021,"5,0819",2022,839,2021,2022
174,1,01,001,201,001178,1178,Pancalieri,,TO,1992,2021,"15,8885",2022,1992,2021,2022
175,1,01,001,201,001179,1179,Parella,,TO,412,2021,"2,6886",2022,412,2021,2022
176,1,01,001,201,001180,1180,Pavarolo,,TO,1148,2021,"4,4056",2022,1148,2021,2022
177,1,01,001,201,001181,1181,Pavone Canavese,,TO,3635,2021,"11,5399",2022,3635,2021,2022
178,1,01,001,201,001183,1183,Pecetto Torinese,,TO,4046,2021,"9,1482",2022,4046,2021,2022
179,1,01,001,201,001184,1184,Perosa Argentina,,TO,3094,2021,"26,0905",2022,3094,2021,2022
180,1,01,001,201,001185,1185,Perosa Canavese,,TO,525,2021,"4,708",2022,525,2021,2022
181,1,01,001,201,001186,1186,Perrero,,TO,583,2021,"63,3937",2022,583,2021,2022
182,1,01,001,201,001187,1187,Pertusio,,TO,752,2021,"4,0041",2022,752,2021,2022
183,1,01,001,201,001188,1188,Pessinetto,,TO,608,2021,"5,3498",2022,608,2021,2022
184,1,01,001,201,001189,1189,Pianezza,,TO,15449,2021,"16,4634",2022,15449,2021,2022
185,1,01,001,201,001190,1190,Pinasca,,TO,2853,2021,"34,7185",2022,2853,2021,2022
186,1,01,001,201,001191,1191,Pinerolo,,TO,35440,2021,"50,3375",2022,35440,2021,2022
187,1,01,001,201,001192,1192,Pino Torinese,,TO,8333,2021,"21,8153",2022,8333,2021,2022
188,1,01,001,201,001193,1193,Piobesi Torinese,,TO,3818,2021,"19,6488",2022,3818,2021,2022
189,1,01,001,201,001194,1194,Piossasco,,TO,18087,2021,"40,1458",2022,18087,2021,2022
190,1,01,001,201,001195,1195,Piscina,,TO,3319,2021,"9,9033",2022,3319,2021,2022
191,1,01,001,201,001196,1196,Piverone,,TO,1302,2021,"11,0347",2022,1302,2021,2022
192,1,01,001,201,001197,1197,Poirino,,TO,10179,2021,"75,619",2022,10179,2021,2022
193,1,01,001,201,001198,1198,Pomaretto,,TO,971,2021,"8,5611",2022,971,2021,2022
194,1,01,001,201,001199,1199,Pont Canavese,,TO,3087,2021,"19,0611",2022,3087,2021,2022
195,1,01,001,201,001200,1200,Porte,,TO,1079,2021,"4,4477",2022,1079,2021,2022
196,1,01,001,201,001201,1201,Pragelato,,TO,735,2021,"89,2018",2022,735,2021,2022
197,1,01,001,201,001202,1202,Prali,,TO,249,2021,"72,6097",2022,249,2021,2022
198,1,01,001,201,001203,1203,Pralormo,,TO,1899,2021,"29,846",2022,1899,2021,2022
199,1,01,001,201,001204,1204,Pramollo,,TO,222,2021,"22,4785",2022,222,2021,2022
200,1,01,001,201,001205,1205,Prarostino,,TO,1255,2021,"10,5051",2022,1255,2021,2022
201,1,01,001,201,001206,1206,Prascorsano,,TO,726,2021,"6,2419",2022,726,2021,2022
202,1,01,001,201,001207,1207,Pratiglione,,TO,458,2021,"7,8802",2022,458,2021,2022
203,1,01,001,201,001208,1208,Quagliuzzo,,TO,333,2021,"2,0379",2022,333,2021,2022
204,1,01,001,201,001209,1209,Quassolo,,TO,339,2021,"3,956",2022,339,2021,2022
205,1,01,001,201,001210,1210,Quincinetto,,TO,992,2021,"17,7884",2022,992,2021,2022
206,1,01,001,201,001211,1211,Reano,,TO,1753,2021,"6,6657",2022,1753,2021,2022
207,1,01,001,201,001212,1212,Ribordone,,TO,49,2021,"43,6001",2022,49,2021,2022
208,1,01,001,201,001213,1213,Rivalba,,TO,1158,2021,"10,8333",2022,1158,2021,2022
209,1,01,001,201,001214,1214,Rivalta di Torino,,TO,20172,2021,"25,1076",2022,20172,2021,2022
210,1,01,001,201,001215,1215,Riva presso Chieri,,TO,4750,2021,"35,833",2022,4750,2021,2022
211,1,01,001,201,001216,1216,Rivara,,TO,2496,2021,"12,5839",2022,2496,2021,2022
212,1,01,001,201,001217,1217,Rivarolo Canavese,,TO,12280,2021,"32,246",2022,12280,2021,2022
213,1,01,001,201,001218,1218,Rivarossa,,TO,1548,2021,"10,8733",2022,1548,2021,2022
214,1,01,001,201,001219,1219,Rivoli,,TO,47481,2021,"29,5",2022,47481,2021,2022
215,1,01,001,201,001220,1220,Robassomero,,TO,3052,2021,"8,5773",2022,3052,2021,2022
216,1,01,001,201,001221,1221,Rocca Canavese,,TO,1667,2021,"14,191",2022,1667,2021,2022
217,1,01,001,201,001222,1222,Roletto,,TO,1988,2021,"9,704",2022,1988,2021,2022
218,1,01,001,201,001223,1223,Romano Canavese,,TO,2642,2021,"11,2106",2022,2642,2021,2022
219,1,01,001,201,001224,1224,Ronco Canavese,,TO,293,2021,"96,2688",2022,293,2021,2022
220,1,01,001,201,001225,1225,Rondissone,,TO,1849,2021,"10,6878",2022,1849,2021,2022
221,1,01,001,201,001226,1226,Rorà,,TO,227,2021,"12,4078",2022,227,2021,2022
222,1,01,001,201,001227,1227,Roure,,TO,765,2021,"59,3733",2022,765,2021,2022
223,1,01,001,201,001228,1228,Rosta,,TO,5056,2021,"9,0649",2022,5056,2021,2022
224,1,01,001,201,001229,1229,Rubiana,,TO,2391,2021,"26,9371",2022,2391,2021,2022
225,1,01,001,201,001230,1230,Rueglio,,TO,788,2021,"15,1003",2022,788,2021,2022
226,1,01,001,201,001231,1231,Salassa,,TO,1792,2021,"4,952",2022,1792,2021,2022
227,1,01,001,201,001232,1232,Salbertrand,,TO,605,2021,"38,3197",2022,605,2021,2022
228,1,01,001,201,001233,1233,Salerano Canavese,,TO,458,2021,"2,1034",2022,458,2021,2022
229,1,01,001,201,001234,1234,Salza di Pinerolo,,TO,74,2021,"15,6752",2022,74,2021,2022
230,1,01,001,201,001235,1235,Samone,,TO,1468,2021,"2,4329",2022,1468,2021,2022
231,1,01,001,201,001236,1236,San Benigno Canavese,,TO,5999,2021,"22,2315",2022,5999,2021,2022
232,1,01,001,201,001237,1237,San Carlo Canavese,,TO,4010,2021,"20,9068",2022,4010,2021,2022
233,1,01,001,201,001238,1238,San Colombano Belmonte,,TO,358,2021,"3,3808",2022,358,2021,2022
234,1,01,001,201,001239,1239,San Didero,,TO,516,2021,"3,3037",2022,516,2021,2022
235,1,01,001,201,001240,1240,San Francesco al Campo,,TO,4847,2021,"14,9795",2022,4847,2021,2022
236,1,01,001,201,001241,1241,Sangano,,TO,3686,2021,"6,6512",2022,3686,2021,2022
237,1,01,001,201,001242,1242,San Germano Chisone,,TO,1691,2021,"15,8619",2022,1691,2021,2022
238,1,01,001,201,001243,1243,San Gillio,,TO,3217,2021,"8,8867",2022,3217,2021,2022
239,1,01,001,201,001244,1244,San Giorgio Canavese,,TO,2534,2021,"20,4051",2022,2534,2021,2022
240,1,01,001,201,001245,1245,San Giorio di Susa,,TO,987,2021,"19,7367",2022,987,2021,2022
241,1,01,001,201,001246,1246,San Giusto Canavese,,TO,3261,2021,"9,613",2022,3261,2021,2022
242,1,01,001,201,001247,1247,San Martino Canavese,,TO,811,2021,"9,7933",2022,811,2021,2022
243,1,01,001,201,001248,1248,San Maurizio Canavese,,TO,10228,2021,"17,3443",2022,10228,2021,2022
244,1,01,001,201,001249,1249,San Mauro Torinese,,TO,18635,2021,"12,5489",2022,18635,2021,2022
245,1,01,001,201,001250,1250,San Pietro Val Lemina,,TO,1457,2021,"12,4441",2022,1457,2021,2022
246,1,01,001,201,001251,1251,San Ponso,,TO,248,2021,"2,1243",2022,248,2021,2022
247,1,01,001,201,001252,1252,San Raffaele Cimena,,TO,3146,2021,"11,1226",2022,3146,2021,2022
248,1,01,001,201,001253,1253,San Sebastiano da Po,,TO,1861,2021,"16,5783",2022,1861,2021,2022
249,1,01,001,201,001254,1254,San Secondo di Pinerolo,,TO,3597,2021,"12,572",2022,3597,2021,2022
250,1,01,001,201,001255,1255,Sant'Ambrogio di Torino,,TO,4597,2021,"8,3684",2022,4597,2021,2022
251,1,01,001,201,001256,1256,Sant'Antonino di Susa,,TO,4064,2021,"9,7947",2022,4064,2021,2022
252,1,01,001,201,001257,1257,Santena,,TO,10531,2021,"16,1984",2022,10531,2021,2022
253,1,01,001,201,001258,1258,Sauze di Cesana,,TO,251,2021,"78,2773",2022,251,2021,2022
254,1,01,001,201,001259,1259,Sauze d'Oulx,,TO,1043,2021,"17,3112",2022,1043,2021,2022
255,1,01,001,201,001260,1260,Scalenghe,,TO,3244,2021,"31,6768",2022,3244,2021,2022
256,1,01,001,201,001261,1261,Scarmagno,,TO,802,2021,"8,0309",2022,802,2021,2022
257,1,01,001,201,001262,1262,Sciolze,,TO,1463,2021,"11,3557",2022,1463,2021,2022
258,1,01,001,201,001263,1263,Sestriere,,TO,919,2021,"25,9159",2022,919,2021,2022
259,1,01,001,201,001264,1264,Settimo Rottaro,,TO,473,2021,"6,0579",2022,473,2021,2022
260,1,01,001,201,001265,1265,Settimo Torinese,,TO,46056,2021,"31,3902",2022,46056,2021,2022
261,1,01,001,201,001266,1266,Settimo Vittone,,TO,1491,2021,"23,2614",2022,1491,2021,2022
262,1,01,001,201,001267,1267,Sparone,,TO,928,2021,"29,6786",2022,928,2021,2022
263,1,01,001,201,001268,1268,Strambinello,,TO,260,2021,"2,214",2022,260,2021,2022
264,1,01,001,201,001269,1269,Strambino,,TO,6080,2021,"22,4686",2022,6080,2021,2022
265,1,01,001,201,001270,1270,Susa,,TO,5940,2021,"10,988",2022,5940,2021,2022
266,1,01,001,201,001271,1271,Tavagnasco,,TO,745,2021,"8,675",2022,745,2021,2022
267,1,01,001,201,001272,1272,Torino,,TO,848748,2021,"130,0547",2022,848748,2021,2022
268,1,01,001,201,001273,1273,Torrazza Piemonte,,TO,3000,2021,"9,8239",2022,3000,2021,2022
269,1,01,001,201,001274,1274,Torre Canavese,,TO,620,2021,"5,4545",2022,620,2021,2022
270,1,01,001,201,001275,1275,Torre Pellice,,TO,4591,2021,"21,0981",2022,4591,2021,2022
271,1,01,001,201,001276,1276,Trana,,TO,3813,2021,"16,4058",2022,3813,2021,2022
272,1,01,001,201,001278,1278,Traversella,,TO,319,2021,"39,36",2022,319,2021,2022
